
X,Y,Z,,Scale
-51.41703,3.5,-96.90365,,7.241804
82.80971,3.5,-0.577156067,,7.783993
63.1163826,3.5,44.1064072,,8.137098
-1.27006531,3.5,9.148422,,8.084725
71.56796,3.5,92.0009155,,8.862146
-62.93032,3.5,-56.1941,,7.22639227
93.62283,3.5,63.8710442,,7.78395367
17.1364746,3.5,3.411087,,7.919075
-19.2750626,3.5,-73.39976,,7.688961
62.317585,3.5,-9.615967,,8.319805
50.60816,3.5,87.15985,,8.618322
-91.22878,3.5,5.218727,,9.829251
-72.0876541,3.5,-34.85479,,8.362347
21.6053162,3.5,98.1072845,,8.623686
57.7471046,3.5,-99.21096,,7.410916
96.61894,3.5,25.95002,,9.003732
-43.3017044,3.5,-55.67913,,9.495467
-50.08352,3.5,31.4481125,,7.48291445
12.9592285,3.5,-51.0823746,,7.599933
-51.4071732,3.5,60.5917854,,7.644863
87.0858459,3.5,-29.5730362,,9.4867
34.6438141,3.5,89.84981,,8.014311
-84.07993,3.5,45.0200043,,8.507882
97.44136,3.5,-60.6425552,,8.526698
-22.3648911,3.5,89.81442,,7.001002
-14.4427567,3.5,-91.6993942,,8.110174
58.7699165,3.5,70.56554,,9.543017
91.8514557,3.5,10.5300674,,7.20108271
-27.26867,3.5,-53.2310867,,7.148204
-95.3324051,3.5,20.7976913,,8.510345
97.56687,3.5,-44.1653671,,8.103233
49.3844032,3.5,59.3363,,7.105746
-61.9464951,3.5,-31.09591,,8.553123
42.0531464,3.5,-27.7897568,,9.232891
-91.8090439,3.5,-96.29746,,9.182799
17.3138733,3.5,21.9141388,,7.932954
-6.836403,3.5,49.1954727,,8.977745
46.1271744,3.5,3.25017548,,9.20271
73.7977753,3.5,80.41882,,7.338444
63.2835121,3.5,57.3763542,,7.65375
41.48635,3.5,40.01469,,8.233149
-47.9648666,3.5,-86.12206,,8.017754
-14.1765976,3.5,38.59956,,9.231902
-60.1684341,3.5,-8.913147,,9.15846348
-11.8564224,3.5,-45.2030563,,7.33682251
67.42938,3.5,-56.5088272,,9.275657
87.34122,3.5,42.03712,,9.950292
