
X,Y,Z,,Scale
10.2163467,3.5,-51.5071945,,7.144133
-4.57550049,3.5,-73.24427,,9.496577
-24.423851,3.5,-88.52433,,8.585999
39.8309021,3.5,-40.632164,,8.81835651
63.2991371,3.5,-34.9103775,,8.955385
6.361763,3.5,-96.04455,,9.149532
-60.1308975,3.5,-98.39182,,8.175831
68.40028,3.5,89.71941,,9.906955
33.16469,3.5,99.68851,,8.82016
-30.3320389,3.5,-32.4204636,,8.224869
-38.0580063,3.5,80.5129547,,7.83979654
3.39640045,3.5,80.75833,,9.018623
-33.5378036,3.5,40.51541,,7.05507851
-67.44343,3.5,-24.25644,,9.615389
50.2109222,3.5,-63.0513077,,9.589699
-85.6036148,3.5,-37.53141,,7.09088469
-52.9622726,3.5,-26.6745682,,9.0376
-61.4921341,3.5,-0.7964554,,7.89668465
25.5624,3.5,-86.0467,,7.61155
49.731205,3.5,40.33352,,9.451548
-2.10874176,3.5,99.7735748,,9.158759
-30.9860153,3.5,-7.4058,,9.176249
50.9647064,3.5,57.0563469,,7.33711147
-40.6679153,3.5,-18.351738,,9.169351
-67.27656,3.5,-76.17158,,9.874247
27.5999756,3.5,33.63051,,8.78156948
36.19037,3.5,44.6400871,,7.91575766
-63.59208,3.5,46.3052444,,8.939838
-74.48504,3.5,-40.4746323,,8.1166935
67.6297455,3.5,75.80481,,9.710104
-18.0213547,3.5,-51.0705948,,8.70432949
-78.2239,3.5,-12.2038727,,7.36363554
24.4574661,3.5,77.90413,,9.352203
-35.96987,3.5,-95.4723,,9.096709
-79.7963943,3.5,60.62259,,8.924383
-48.3247,3.5,98.7471161,,9.088271
-22.99607,3.5,88.52489,,8.058066
-34.8041458,3.5,-67.43664,,7.60948753
-73.79336,3.5,-85.95124,,7.03964853
45.5171051,3.5,23.1557236,,8.86352
-82.7009354,3.5,6.368927,,9.21902
-77.13969,3.5,40.2430954,,7.857233
-7.113304,3.5,-95.12501,,7.158149
-42.33027,3.5,-5.83670044,,8.94059849
95.91718,3.5,-16.9022675,,8.005039
76.48523,3.5,-83.06075,,9.970025
8.053551,3.5,43.95875,,7.904391
88.60512,3.5,-31.2061081,,9.429666
-50.8222122,3.5,39.15064,,9.826895
5.4070816,3.5,6.84143066,,9.946701
22.8333817,3.5,-2.06407166,,7.70373726
-78.62997,3.5,92.92264,,9.956367
-88.97616,3.5,-23.04663,,9.641145
24.31285,3.5,-74.91343,,7.020377
-44.70643,3.5,66.77243,,7.543626
82.0125351,3.5,18.89254,,8.953272
10.2604065,3.5,63.7096863,,9.90613
-50.7458878,3.5,27.1474762,,8.876631
32.4920578,3.5,60.78965,,8.989179
58.04324,3.5,26.1760635,,9.299913
-26.8736954,3.5,67.49242,,9.339103
70.792244,3.5,39.1987724,,8.631985
-12.6542358,3.5,-13.0995941,,8.530953
89.05907,3.5,-45.00158,,8.116337
-3.20080566,3.5,45.36106,,7.30283928
39.138504,3.5,-82.231575,,8.723407
74.22934,3.5,1.5769043,,9.39875
87.2349548,3.5,-94.4907761,,8.516738
9.733101,3.5,25.1310043,,8.662508
69.26915,3.5,-48.41465,,9.235935
-67.1431961,3.5,-52.30024,,7.147114
82.58574,3.5,70.26829,,7.387783
48.8816681,3.5,-17.62024,,9.516452
95.22005,3.5,81.7359,,8.036079
25.3945084,3.5,-35.4808273,,7.66082573
98.09225,3.5,52.7366333,,9.437592
14.2571564,3.5,-15.9554214,,9.954696
-6.43528748,3.5,-62.2272568,,7.429536
98.34125,3.5,39.09256,,9.313656
-62.7100754,3.5,-35.0937271,,7.91849232
-40.0867538,3.5,-43.3169632,,8.655235
-74.35575,3.5,28.90403,,8.426429
40.6782227,3.5,84.43742,,8.058134
53.23639,3.5,87.90465,,8.872428
-2.2298584,3.5,28.9087219,,9.063114
-84.1224747,3.5,49.9635124,,8.429605
7.19028473,3.5,-62.4868851,,9.444309
0.842514038,3.5,-7.0920105,,7.42221928
-58.5011978,3.5,97.18136,,9.160332
47.94836,3.5,7.141739,,9.60831451
14.145462,3.5,91.39473,,7.66399765
-34.7101669,3.5,99.8392,,7.041109
46.25444,3.5,-98.46369,,8.654127
-96.242,3.5,6.58935547,,7.74027824
85.92435,3.5,34.8189,,8.483235
-6.553253,3.5,-85.0642,,8.453123
-98.1923752,3.5,-50.6444,,8.749827
78.92616,3.5,93.22153,,7.065364
-88.74175,3.5,-96.792366,,7.84747934
-99.19286,3.5,-14.3087845,,7.138734
97.7019348,3.5,26.912468,,7.5535717
-58.3796463,3.5,-85.43499,,8.295117
-31.04728,3.5,11.7286453,,9.299558
-47.7962723,3.5,-73.2878952,,7.05583858
48.61302,3.5,-5.51365662,,9.199384
72.13759,3.5,52.3339653,,8.24477
-7.46575165,3.5,67.30229,,7.31054544
35.18479,3.5,-11.6322632,,8.233313
-90.5638351,3.5,79.81381,,8.055194
-51.24955,3.5,-42.9466934,,8.788043
-19.7909012,3.5,48.895546,,8.203559
7.847069,3.5,-39.1730576,,9.202909
-15.65226,3.5,-70.24708,,7.069357
-12.0279846,3.5,15.0729523,,8.130014
51.5292358,3.5,-37.7294235,,9.417792
-91.8651657,3.5,-70.22146,,9.791903
-52.9511642,3.5,49.870533,,8.1473875
95.92619,3.5,-0.291358948,,9.437334
-99.95121,3.5,-85.86413,,9.568455
-46.9985275,3.5,-85.27454,,9.176609
94.9538,3.5,98.51863,,7.194576
19.22947,3.5,14.4680557,,7.69011
-76.956,3.5,82.27847,,8.407316
-35.8249435,3.5,-79.70693,,7.0591917
97.24385,3.5,-83.76737,,7.22512865
84.89998,3.5,-6.537689,,7.621366
50.17867,3.5,70.8608856,,9.678291
-80.2035,3.5,17.4084549,,8.961712
-95.78245,3.5,42.81956,,7.16668272
85.96323,3.5,58.3966637,,9.003277
37.0557861,3.5,-0.17565918,,7.29420233
73.9051056,3.5,-66.6265,,8.47735
56.6629143,3.5,-97.02441,,9.246424
13.1491623,3.5,-81.76139,,9.86626148
-41.5795364,3.5,-55.65618,,7.07187748
-91.89379,3.5,16.6875916,,8.501599
-71.2369156,3.5,-62.32232,,7.5565505
62.00638,3.5,-6.82820129,,9.657988
-51.2196274,3.5,79.56061,,8.739813
-86.54502,3.5,30.7835388,,8.551178
-24.34217,3.5,30.97696,,7.504851
-20.30552,3.5,-33.9487534,,9.430519
-5.65753174,3.5,-49.571312,,7.7019906
-17.7980728,3.5,-1.67079926,,8.56232
-36.5069351,3.5,51.34544,,8.912196
-61.9691849,3.5,77.1695557,,7.81607676
52.29146,3.5,-50.88163,,7.77285147
-4.12262726,3.5,-37.4372177,,9.993566
-44.6822128,3.5,11.6571274,,9.733656
