
X,Y,Z,,Scale
-45.6337051,3.5,-48.0052261,,8.883574
18.9278488,3.5,-94.02386,,7.217861
-18.5781326,3.5,-92.63265,,7.106215
76.50433,3.5,51.7051353,,7.249348
94.61508,3.5,50.9817123,,8.369353
-3.74399567,3.5,-80.9347458,,8.895861
-61.27668,3.5,14.3900909,,8.282166
27.6851425,3.5,-60.1118851,,7.31224632
45.7684021,3.5,-36.38102,,8.74289
56.1452637,3.5,60.1537132,,7.50901747
93.80133,3.5,9.69001,,9.222935
-25.1550064,3.5,20.2972031,,9.87458
11.6172562,3.5,26.1684113,,9.974972
-82.6988144,3.5,-40.104332,,7.653685
83.80043,3.5,-9.058937,,9.090092
7.85569763,3.5,92.22333,,9.877777
-44.7441635,3.5,74.7022552,,9.857066
40.44664,3.5,70.28241,,8.134008
-34.18972,3.5,-34.0863876,,9.494597
-59.49723,3.5,-46.0827866,,9.770897
95.55719,3.5,-86.4612656,,7.46686649
-87.86497,3.5,-74.69366,,7.082482
-16.0267334,3.5,-30.6716232,,9.37678
-46.1857376,3.5,-72.78538,,9.175521
-76.81774,3.5,17.6685715,,7.135074
34.3279343,3.5,82.4652252,,9.0177145
22.1399155,3.5,-26.9385,,7.261217
-0.6332016,3.5,34.84568,,7.378682
-68.66038,3.5,53.2250824,,7.3390255
-76.40864,3.5,65.21721,,8.813289
60.1356468,3.5,-76.10754,,9.386419
-72.75065,3.5,-82.3805,,9.836181
21.6967926,3.5,89.58359,,8.072096
-25.1126785,3.5,1.82564545,,9.774268
-98.78808,3.5,-60.99656,,8.429502
30.7951431,3.5,36.94274,,7.341197
-15.7878265,3.5,33.1304474,,8.997392
82.7903,3.5,-89.5867844,,7.5940237
70.06624,3.5,-17.7494888,,8.985431
-14.7518692,3.5,69.4905243,,7.251098
-39.70208,3.5,37.52917,,8.268326
73.94853,3.5,69.30382,,7.950055
-68.72489,3.5,-59.98423,,9.987634
50.1952667,3.5,6.54605865,,7.75768042
-23.2703781,3.5,-48.2403641,,9.55172
72.6043243,3.5,-75.50974,,8.357914
96.66283,3.5,-59.65296,,9.306969
85.63066,3.5,75.88122,,8.661112
3.65869141,3.5,50.7841072,,8.300224
58.463974,3.5,-56.15969,,9.431245
79.31119,3.5,-48.8811874,,7.030802
31.6104889,3.5,-37.5628433,,9.869396
68.82567,3.5,95.43079,,9.32785
29.8789978,3.5,24.90876,,7.706105
-88.28994,3.5,26.0877762,,8.176755
-32.1132278,3.5,-56.32952,,9.1931715
-36.04812,3.5,-71.7495956,,8.265636
99.26338,3.5,75.80786,,8.145647
-12.7799377,3.5,44.05819,,9.151409
64.28825,3.5,-86.70197,,7.7679553
46.21379,3.5,-23.6615143,,8.115959
42.9844131,3.5,94.21138,,8.52056
6.12801361,3.5,71.49186,,7.630939
-92.03361,3.5,81.40834,,9.834899
58.4917564,3.5,-37.3937,,7.08156872
-49.2838364,3.5,45.7855377,,9.780144
-52.3386459,3.5,5.5783844,,9.326177
-77.41694,3.5,30.2827148,,8.541766
-91.97094,3.5,-85.8315048,,7.02287674
-19.7924118,3.5,90.0533447,,8.991644
-63.3719559,3.5,94.03374,,7.012184
24.745575,3.5,-70.12203,,8.917732
3.190178,3.5,16.3326035,,9.1124
80.71251,3.5,-19.88549,,8.444431
6.41780853,3.5,-17.2247543,,7.785052
-59.7585373,3.5,66.66002,,7.20760727
-25.5951462,3.5,74.9196,,8.443946
-37.4672,3.5,49.1170578,,7.153725
18.9193878,3.5,-7.12097931,,8.716202
-44.0764847,3.5,15.5997849,,9.731739
-36.1084824,3.5,64.91876,,8.191015
-26.72216,3.5,32.59188,,8.033272
64.76023,3.5,14.1647873,,7.875486
-3.954483,3.5,-36.44303,,9.656774
53.6370239,3.5,-91.77,,9.5281105
-7.078018,3.5,-68.31776,,7.492348
39.7627335,3.5,-69.6222458,,9.514979
2.52586365,3.5,4.16024,,9.878455
-69.51684,3.5,-1.15695953,,8.110102
-24.3827438,3.5,59.8044548,,9.215126
-8.675209,3.5,5.48150635,,9.7078495
44.00232,3.5,45.3707161,,9.83324
-69.10064,3.5,-23.2637558,,7.15306425
-33.50457,3.5,-21.8874664,,7.159642
-92.06103,3.5,-5.51158142,,7.901303
-95.8218,3.5,-29.32917,,8.46351051
-4.984337,3.5,-16.5313873,,7.145255
-54.87194,3.5,-97.67402,,7.92587376
-90.4217148,3.5,-16.479393,,9.761431
55.16415,3.5,70.3431549,,8.996056
-79.73527,3.5,-6.881546,,8.40022
-76.53263,3.5,86.44884,,7.4282937
-70.85848,3.5,-45.97422,,7.43639755
-84.2810745,3.5,4.88217163,,8.934704
-57.6979752,3.5,-81.48757,,8.517757
72.678894,3.5,34.671196,,9.580624
-94.3701859,3.5,41.4203148,,8.347889
-18.2986832,3.5,-18.0406189,,7.39975357
-83.14915,3.5,98.2384644,,9.680707
94.57672,3.5,-41.13874,,9.931724
74.92494,3.5,81.04181,,8.144796
88.26078,3.5,36.5484238,,8.532471
-48.91166,3.5,56.6638145,,7.26345348
-67.11492,3.5,78.71129,,9.341841
22.4593964,3.5,46.3858528,,8.997449
-47.7654343,3.5,86.53948,,8.413044
-89.0252762,3.5,-49.90705,,9.427252
43.72966,3.5,-48.2871,,9.772354
12.1281052,3.5,-38.1853561,,8.607445
47.0572968,3.5,28.4969711,,8.468017
-41.6159134,3.5,-8.177017,,8.476468
1.94039154,3.5,-56.7426529,,7.20100069
-38.34809,3.5,-85.82934,,8.682057
-90.49258,3.5,15.9142532,,7.35993433
85.88398,3.5,-75.74299,,7.22598648
57.8756561,3.5,93.5957642,,8.999254
-56.5561752,3.5,-68.35607,,9.895301
86.35187,3.5,22.5380478,,9.980121
-89.73814,3.5,55.8133354,,7.071139
-27.0374222,3.5,47.59361,,9.042716
79.93231,3.5,-65.88639,,7.3357234
-8.206429,3.5,54.55491,,7.15839
-61.6299973,3.5,42.53558,,7.0223546
-53.97622,3.5,-14.580101,,9.310085
-98.11648,3.5,-41.3559036,,7.253725
-43.85302,3.5,-58.4151535,,7.09758663
40.5084152,3.5,-92.20632,,7.833277
84.47873,3.5,92.89694,,8.604653
22.8341446,3.5,10.6057663,,7.74677658
-88.94842,3.5,69.1367645,,8.098053
75.43419,3.5,13.3096237,,9.928689
