
X,Y,Z,,Scale
59.68189,3.5,57.2687378,,8.958688
-55.77645,3.5,-31.8380966,,8.972824
79.97193,3.5,59.8124657,,8.597754
-78.55097,3.5,18.7706375,,8.613285
-97.7961655,3.5,80.39195,,8.297791
-19.2281418,3.5,95.49694,,9.316781
-6.44554138,3.5,-76.635994,,7.022014
98.09804,3.5,-76.86967,,7.420421
-49.8550644,3.5,14.4183426,,7.680291
40.5226669,3.5,-86.0199356,,8.041793
-97.35514,3.5,-59.3768234,,8.533104
32.75161,3.5,-13.1078339,,7.72944927
-59.09188,3.5,93.3568,,7.16103
-55.10775,3.5,-16.0609131,,7.943732
-76.51974,3.5,95.72592,,8.078785
-61.3399734,3.5,78.8918457,,9.6932745
-60.8079453,3.5,-90.2106247,,9.586216
36.3271027,3.5,-58.9826736,,9.183686
10.4695053,3.5,36.92626,,7.763454
26.8412323,3.5,17.1378479,,9.2042675
24.173111,3.5,34.0532455,,8.704835
2.6502533,3.5,-94.11924,,8.721095
87.28232,3.5,-90.62713,,7.815479
-75.94906,3.5,-14.756073,,9.080742
-12.1060181,3.5,-97.02267,,8.218615
41.2045059,3.5,78.9267654,,7.646268
-7.422722,3.5,22.56601,,8.246762
32.74324,3.5,-31.7933731,,8.753122
-33.3658676,3.5,37.6511459,,7.62356567
-18.7806931,3.5,19.2115631,,7.885348
-33.4498672,3.5,63.47143,,8.898738
-62.9567642,3.5,-65.8185043,,7.68314648
-22.3358536,3.5,-35.9998856,,8.93275
-89.998024,3.5,-88.71215,,9.859211
-43.8569565,3.5,98.2391739,,9.690543
69.5628357,3.5,-20.5066376,,7.68798
-16.4617081,3.5,55.8880463,,7.37000751
25.4369049,3.5,-76.3249,,8.226699
82.90663,3.5,12.869957,,9.383835
-30.8678665,3.5,98.9528656,,8.995737
50.12393,3.5,-73.54873,,8.433331
18.9248428,3.5,-2.538597,,9.588106
38.83393,3.5,89.50307,,7.723922
0.9635315,3.5,11.0039749,,8.060807
71.12842,3.5,-83.7560959,,7.3324995
70.17369,3.5,-7.752022,,9.777495
-19.84414,3.5,-81.4128,,8.525854
-41.38694,3.5,-89.2952652,,9.621175
18.197525,3.5,-95.1900558,,9.821258
88.23271,3.5,95.6043243,,7.71310663
-35.1500626,3.5,-53.43879,,9.0991745
99.265,3.5,33.13404,,7.050423
74.89958,3.5,-60.5536575,,8.565115
63.33432,3.5,22.9847565,,8.60252
5.304138,3.5,73.24259,,9.162369
13.4339294,3.5,7.84421539,,8.794141
-73.1737442,3.5,0.3958969,,9.577106
84.0682144,3.5,-12.1854706,,7.72951126
-78.50045,3.5,-61.24465,,7.904073
1.75291443,3.5,-50.57981,,8.267746
11.6019592,3.5,25.4577637,,7.64431667
-68.11729,3.5,55.51312,,9.348153
-9.775482,3.5,-14.0132294,,8.105827
10.4899979,3.5,-71.8964,,8.586326
1.95972443,3.5,83.56998,,7.03042126
-87.19042,3.5,97.60962,,7.96968651
2.512329,3.5,-13.0043945,,7.05935574
-89.15664,3.5,42.2546,,9.301117
67.2352753,3.5,80.28054,,9.517569
43.6044464,3.5,57.8916245,,9.446637
-92.94755,3.5,-14.2180328,,8.378468
38.014267,3.5,5.52796173,,7.98408747
-62.6478348,3.5,-50.26754,,7.33117247
-28.9539413,3.5,88.85953,,8.19611549
25.68135,3.5,87.7151,,7.350014
