
X,Y,Z,,Scale
-14.2149963,3.5,59.13116,,9.03253651
30.4399719,3.5,-4.56681061,,9.237159
89.2155457,3.5,-26.9630356,,8.354395
-52.89556,3.5,-44.18905,,8.725799
-69.75182,3.5,-23.5251617,,7.661257
-77.0095139,3.5,63.61871,,9.585818
82.91423,3.5,17.27803,,8.640412
-18.21476,3.5,87.48987,,9.137234
-79.69407,3.5,25.6542816,,8.820584
82.3640747,3.5,88.4404,,9.579615
-88.39066,3.5,56.4751053,,7.748553
97.83868,3.5,-93.3768539,,7.658124
98.1497345,3.5,-80.32969,,9.702076
47.0128479,3.5,-68.3789749,,9.218503
63.741375,3.5,-44.70443,,8.586309
67.83194,3.5,5.52516937,,7.833835
-42.0624924,3.5,3.94008636,,9.576728
-77.65652,3.5,-65.46458,,8.476767
-47.51998,3.5,-86.81785,,7.254047
38.0393,3.5,39.3911057,,8.91354
-31.08567,3.5,52.8066826,,7.32049274
63.5528831,3.5,-67.1478348,,9.17618752
19.1083527,3.5,45.7487755,,7.71236038
30.3184814,3.5,-96.5037155,,8.623451
78.5804749,3.5,-34.7056656,,8.986145
-64.35728,3.5,-79.26722,,8.747305
-29.8333969,3.5,29.198143,,7.20412064
22.0938568,3.5,61.00821,,8.045624
97.1935043,3.5,55.7180824,,7.66238832
22.85778,3.5,-43.16114,,9.806914
30.0667038,3.5,21.88266,,9.877322
33.6354675,3.5,76.27806,,7.0527544
-90.59936,3.5,22.8828964,,8.483675
-19.983284,3.5,5.72651672,,7.54920769
-94.61892,3.5,-98.65415,,9.861435
-87.95818,3.5,-19.71135,,8.230059
-40.73188,3.5,-26.24115,,7.597486
-86.14855,3.5,3.43453979,,8.057709
52.5683174,3.5,69.88077,,7.84708643
-30.5754471,3.5,-80.29859,,9.684821
-58.34739,3.5,38.9872246,,9.0746
14.7822571,3.5,-79.3635,,8.504507
-28.4921341,3.5,-63.060585,,8.911069
-12.1328964,3.5,-12.4390488,,9.087303
81.42184,3.5,65.13129,,8.527707
-95.85714,3.5,-57.83123,,9.55269051
-11.5804749,3.5,-59.2970047,,7.428988
-72.841835,3.5,88.67746,,9.00274849
-17.0920715,3.5,-27.627388,,9.349142
-20.3799362,3.5,-77.8076553,,8.124193
-85.38842,3.5,91.10797,,8.737142
16.1241913,3.5,-66.04188,,9.309805
5.878433,3.5,-49.18937,,8.517853
55.9020729,3.5,32.73069,,9.198842
-55.10491,3.5,65.06419,,7.16264534
-8.240524,3.5,22.0489883,,9.251466
68.91353,3.5,57.10997,,8.657264
6.888069,3.5,98.41008,,8.173569
-29.83854,3.5,98.81334,,9.610669
-57.5906143,3.5,-92.7787857,,8.833532
50.20566,3.5,-89.86286,,8.087003
-9.697922,3.5,35.8140869,,9.809288
-59.6942673,3.5,79.4624557,,7.83890724
-54.19999,3.5,-11.3457413,,9.418634
-0.7113037,3.5,-70.9296951,,8.713928
-57.54383,3.5,-31.1671371,,9.028498
95.80925,3.5,-58.1551132,,9.80598
71.82405,3.5,-7.24521637,,9.978577
-27.3518448,3.5,-32.12153,,9.919777
13.9035645,3.5,23.1842117,,7.245874
1.02213287,3.5,86.46791,,8.284708
-8.741531,3.5,-48.0172348,,8.078701
0.6056671,3.5,-14.7458649,,9.750678
-80.9533157,3.5,-6.74568939,,9.80589
38.78028,3.5,-48.7732468,,9.76314449
-4.52516174,3.5,75.2267761,,7.05757332
-64.9585342,3.5,-10.0799026,,8.559826
2.10630035,3.5,60.3864365,,9.583666
-94.51946,3.5,-75.18232,,9.471727
-60.6394424,3.5,2.38789368,,9.924435
0.0828399658,3.5,-83.5499344,,7.94024944
92.2573547,3.5,40.332737,,8.748306
52.74806,3.5,-27.46276,,8.397011
-49.2665176,3.5,-63.41172,,7.40161467
81.5041046,3.5,-98.7256851,,9.681693
89.7797852,3.5,76.14755,,7.953888
44.7451553,3.5,4.00163269,,7.15440941
69.0435944,3.5,-96.41357,,9.950537
-58.6670151,3.5,-54.7178726,,7.449397
34.734436,3.5,-15.5530853,,7.61540937
78.31738,3.5,-56.332283,,8.174173
-97.73803,3.5,-26.0773849,,7.298496
45.64402,3.5,88.38106,,7.531131
54.6875954,3.5,-3.83394623,,8.679254
2.19804382,3.5,-36.6215134,,8.824624
27.88665,3.5,-71.38296,,7.58361149
8.762062,3.5,-5.04497528,,7.193612
62.039875,3.5,-16.657341,,7.1807003
86.43616,3.5,-0.5560379,,9.576309
-29.5890579,3.5,-92.05201,,7.41431332
-29.6910019,3.5,-21.096344,,9.006474
