
X,Y,Z,,Scale
-30.64135,3.5,-76.7911758,,7.85746241
-79.93607,3.5,67.05,,9.24219
-85.6130447,3.5,-95.67538,,8.410216
-64.3724,3.5,-48.5271225,,8.060928
49.18468,3.5,-10.5243912,,9.106488
-56.1388321,3.5,88.45408,,9.777481
4.751129,3.5,28.1661,,9.598736
-97.5018845,3.5,43.633812,,7.66548252
-47.2320633,3.5,-21.288765,,9.428099
-65.57447,3.5,18.1525574,,7.83243656
71.47217,3.5,80.51271,,9.114113
42.7582245,3.5,63.32602,,9.010165
0.4502182,3.5,81.404686,,8.633831
99.91315,3.5,60.1256523,,7.22775269
-63.3926163,3.5,-78.73429,,8.622945
-84.8996048,3.5,-17.649147,,8.941256
-52.10636,3.5,-91.33947,,8.040533
-41.6559372,3.5,67.68944,,8.151688
65.63811,3.5,-11.3043671,,9.681255
49.29683,3.5,84.77344,,7.36632538
66.42938,3.5,5.23690033,,9.394426
89.60579,3.5,13.7483368,,9.174851
-24.18612,3.5,-14.7740784,,8.640678
-13.3801651,3.5,32.3901367,,8.065752
-96.32943,3.5,-57.83242,,7.17956352
-17.7406387,3.5,93.47081,,9.454449
-55.0960464,3.5,49.9881,,7.35871649
6.17636871,3.5,-64.40366,,7.674549
-21.810997,3.5,14.7621689,,7.392039
43.8071,3.5,6.68743134,,7.356678
15.5537262,3.5,-76.28628,,7.67731953
29.32399,3.5,-35.06646,,8.300567
-84.68488,3.5,-7.628929,,8.594488
-17.3321838,3.5,-76.46482,,8.036408
26.4793625,3.5,-81.63116,,8.575753
-28.44268,3.5,-34.0812454,,9.240967
91.96567,3.5,-89.00941,,8.07331848
6.33692169,3.5,1.66707611,,9.242158
36.4547424,3.5,50.0759964,,8.662959
45.8346329,3.5,-72.0737839,,8.406539
32.5419922,3.5,74.33183,,7.715396
-70.51078,3.5,43.1914978,,8.950175
-57.8356247,3.5,33.0907974,,9.62439
-7.66412354,3.5,-37.69445,,7.47881937
-11.3368378,3.5,19.36692,,8.251558
-69.0282059,3.5,63.63723,,8.403493
90.96417,3.5,47.1986961,,7.07137775
-51.1845627,3.5,-40.066597,,9.784648
-41.7231674,3.5,-52.9958572,,7.12598944
18.4424362,3.5,47.9467125,,9.155799
96.78531,3.5,-77.21337,,8.967968
-79.91424,3.5,18.6014786,,7.913174
-74.698555,3.5,96.9819946,,7.57871628
-34.6760941,3.5,-22.9339828,,8.332917
21.3852768,3.5,-23.44149,,9.293283
86.16461,3.5,-38.9533463,,7.883876
23.274292,3.5,84.7682,,7.25604725
-87.42954,3.5,-84.4196854,,7.560972
-52.92405,3.5,69.16697,,9.626118
-63.2342453,3.5,-12.0796585,,7.966515
83.68184,3.5,-70.0620041,,7.677503
57.8324547,3.5,-45.56849,,9.205008
-47.0152054,3.5,27.06411,,7.65718746
-30.2842941,3.5,28.8788223,,9.510728
29.2766113,3.5,-3.58152,,7.430853
31.8314056,3.5,38.492,,9.816474
-87.1908646,3.5,-72.6168,,9.814173
15.6423492,3.5,15.5256805,,9.108028
-42.26194,3.5,8.29586,,7.28685951
99.78896,3.5,34.2497025,,7.630261
21.2540512,3.5,-49.0899734,,9.631208
-62.9361954,3.5,-34.1064835,,8.55434
-69.9691238,3.5,-91.70754,,8.356467
7.6478653,3.5,-40.7779,,9.969192
83.21088,3.5,-1.455658,,9.254523
26.0631256,3.5,94.9418945,,9.503266
69.11105,3.5,25.0388336,,8.272154
