
X,Y,Z,,Scale
-19.112236,3.5,-94.11002,,9.950805
36.0915146,3.5,-95.8170547,,9.928377
-11.827446,3.5,31.8537216,,9.522989
-92.04868,3.5,36.2435226,,7.778851
99.725296,3.5,-93.602,,8.858871
80.32414,3.5,38.6801643,,7.807272
-53.08039,3.5,-51.3897476,,8.675579
-85.39295,3.5,64.58325,,9.284858
45.8540421,3.5,-45.16189,,8.412802
-81.0836258,3.5,32.33969,,9.153786
-98.1687546,3.5,-13.9413528,,9.594773
25.9899826,3.5,-63.30329,,8.595971
-8.00312,3.5,72.0966,,8.798084
32.80668,3.5,-74.08843,,7.74062729
-95.12394,3.5,22.95002,,8.919394
-29.1255875,3.5,35.0734177,,7.806105
-17.1002884,3.5,59.2353477,,8.752682
-77.0187,3.5,-93.59162,,9.880094
48.73857,3.5,36.033287,,7.42889261
-60.3848038,3.5,-72.27476,,8.675809
-10.7783661,3.5,-81.34632,,9.014883
72.85333,3.5,-71.60517,,8.170437
-53.7862,3.5,-90.82983,,9.250762
-81.7204361,3.5,80.98413,,8.557693
79.57913,3.5,55.83505,,9.577255
-2.86949921,3.5,45.9318161,,9.67841148
-79.92562,3.5,51.3239365,,8.237192
69.51811,3.5,22.2696152,,8.03381252
43.5745544,3.5,86.78231,,9.027872
-34.07479,3.5,-6.202072,,7.56367
-49.4037247,3.5,55.9973831,,7.04983854
11.0216751,3.5,-77.57226,,7.9153676
83.06419,3.5,-30.5905075,,9.816333
31.8616333,3.5,16.3087158,,7.08278751
60.37757,3.5,48.7941246,,7.64108658
13.88372,3.5,89.4496,,7.44246674
87.27846,3.5,90.08458,,8.700159
11.5325089,3.5,10.1267929,,8.98067
-45.93963,3.5,24.5012817,,7.8837657
-0.537025452,3.5,56.33716,,9.88095
-74.92806,3.5,-55.72959,,8.591199
46.31652,3.5,-10.4839783,,7.32044649
-67.81657,3.5,68.0114441,,9.446901
3.80341339,3.5,-17.3976822,,8.205945
-23.9563217,3.5,-59.0739822,,9.806334
36.30018,3.5,-19.3385239,,8.068178
20.6951523,3.5,-43.5876236,,7.652379
40.1122055,3.5,-61.22979,,8.041145
-20.2527084,3.5,70.4522552,,9.622462
-30.9174881,3.5,17.9155884,,7.57485867
-6.09055328,3.5,0.767814636,,8.685871
60.52243,3.5,6.11502075,,9.353011
-29.9939041,3.5,-76.744545,,8.683718
54.0848045,3.5,92.4889,,8.622327
63.4255676,3.5,-83.2577744,,7.182483
-33.71615,3.5,-19.53405,,9.302372
95.39035,3.5,36.0582275,,8.792486
86.6447449,3.5,-77.35372,,8.285024
-9.185303,3.5,-28.90252,,8.371398
99.95954,3.5,-38.74621,,8.164328
-48.10575,3.5,38.5954552,,7.99164772
55.9719048,3.5,-20.47293,,7.453706
5.23654175,3.5,-34.79667,,9.132646
-17.7039413,3.5,85.54666,,9.477428
-36.0693741,3.5,-91.6313553,,9.192381
24.27031,3.5,-18.2026062,,9.15564
-97.8095,3.5,-44.54339,,7.3791914
-65.62513,3.5,7.4708786,,8.11014
72.95647,3.5,-98.88128,,9.045508
96.18056,3.5,-55.2696762,,8.024164
88.99763,3.5,-16.9316711,,8.877871
-82.10589,3.5,-26.4407349,,7.83029747
-15.7133484,3.5,17.46453,,8.241482
-35.5499649,3.5,-34.7475052,,9.869778
30.7501068,3.5,-37.94712,,8.03266
56.4036865,3.5,-56.7296524,,9.433599
-95.7356644,3.5,64.19558,,7.247756
59.4432373,3.5,-69.72355,,8.831818
48.9878654,3.5,7.90506,,8.762177
28.2578278,3.5,70.3851852,,9.534068
-47.7437973,3.5,-31.9766,,8.815231
97.9758,3.5,-71.81309,,9.331751
-52.4598,3.5,76.5736847,,9.085107
72.7298,3.5,10.691124,,9.702534
-28.38369,3.5,87.2049942,,8.792766
-92.97166,3.5,94.88115,,8.236908
-84.211235,3.5,-64.98597,,8.742902
5.61724854,3.5,-52.3279953,,8.200823
65.37962,3.5,-36.2317276,,8.73941
-43.3607559,3.5,90.6176147,,8.051971
96.78456,3.5,7.26454926,,7.099822
58.6885376,3.5,-95.83454,,8.782562
-0.8120651,3.5,25.4409714,,8.061728
-21.1639175,3.5,48.7572823,,8.559612
31.5639954,3.5,93.51401,,9.374983
-46.20948,3.5,-8.388466,,7.495294
-75.81696,3.5,-43.08187,,8.24036
-64.26388,3.5,-24.6817322,,8.925528
14.4179535,3.5,29.2065353,,8.826072
-16.8230438,3.5,-43.16761,,9.086006
-65.47004,3.5,49.2484665,,9.562644
-77.82101,3.5,5.591255,,7.02156353
21.2163086,3.5,49.72721,,7.73564339
-16.7096024,3.5,-5.74381256,,8.155476
75.86928,3.5,-88.62035,,7.3004
-55.3714523,3.5,11.2046356,,9.038815
9.330574,3.5,68.58795,,8.296797
54.4019165,3.5,82.39368,,7.30265236
45.903656,3.5,59.1290169,,7.36623669
-59.6705856,3.5,35.8104324,,9.922988
32.2063751,3.5,49.42595,,8.168625
-60.0698624,3.5,-39.3611069,,9.328361
-94.4388046,3.5,-69.36649,,7.259161
-86.38366,3.5,-45.232048,,8.532819
-81.84963,3.5,-83.4914,,7.904676
77.0890656,3.5,-12.1146622,,8.25555
51.1365356,3.5,-31.513298,,7.820557
-7.206032,3.5,-58.6045761,,8.60988
-94.9208145,3.5,6.06673431,,8.992783
-93.48191,3.5,47.55177,,8.586438
21.5793228,3.5,2.92886353,,7.68396425
72.780365,3.5,78.53145,,8.514599
45.80249,3.5,22.79966,,9.690065
-73.10247,3.5,-69.8073959,,8.575082
86.81746,3.5,24.6501,,7.520628
-67.81991,3.5,-83.21455,,7.26806
1.89183807,3.5,-69.12524,,9.057652
-32.7204361,3.5,64.35823,,8.0286665
66.83116,3.5,-15.82457,,9.221287
-69.56638,3.5,-6.4789505,,9.347354
11.4781036,3.5,-7.00647736,,9.063934
-96.481575,3.5,-29.4374924,,9.508542
64.4738,3.5,-46.2672958,,7.610339
-66.35505,3.5,88.91728,,9.55802
15.9356918,3.5,-66.83074,,7.342207
91.4616547,3.5,-6.16175842,,8.505643
-57.9717331,3.5,-11.4324722,,9.307102
-0.0696334839,3.5,14.9499054,,9.972554
59.4561119,3.5,62.68458,,7.31077957
-0.642242432,3.5,94.12654,,7.930875
25.719902,3.5,-92.6674,,9.269546
2.365509,3.5,83.5878143,,8.993544
13.592041,3.5,79.00023,,8.695662
-39.19773,3.5,-55.7882919,,9.722315
42.7502,3.5,47.0358124,,8.926838
-93.74151,3.5,-86.91671,,8.041166
-39.85398,3.5,-70.3787155,,7.127962
-65.13509,3.5,-49.54583,,9.296486
