
X,Y,Z,,Scale
1.55252075,3.5,-9.472977,,9.75483
42.5766449,3.5,88.16211,,9.763761
52.9026,3.5,16.7168427,,7.41010237
-47.4911728,3.5,-81.70315,,8.610579
-20.5177841,3.5,-95.22358,,8.677906
46.27311,3.5,33.62455,,9.051422
60.92517,3.5,27.2873077,,8.885174
23.9352112,3.5,-99.62705,,8.924024
-74.68543,3.5,21.1238937,,9.271255
-53.8395,3.5,-15.5503235,,8.013251
74.8831253,3.5,-43.0343857,,8.212694
80.1547241,3.5,86.90669,,9.042688
-3.35443878,3.5,50.9936028,,8.933789
21.7738113,3.5,71.12279,,7.31116343
-0.7628479,3.5,-50.40226,,9.713443
62.3878937,3.5,-61.5135422,,9.086157
71.3431854,3.5,-0.3718338,,9.184193
74.2550659,3.5,23.9231873,,8.26902
-76.53631,3.5,-83.81002,,7.19727039
98.00195,3.5,-91.95222,,8.288683
91.41655,3.5,-48.74418,,8.869995
-69.29662,3.5,41.49908,,9.333004
77.36926,3.5,-53.39492,,8.762949
-33.88897,3.5,89.3755646,,7.17391729
-62.87504,3.5,-7.44206238,,8.599364
-52.1219254,3.5,94.65935,,8.752243
96.70606,3.5,-77.70251,,8.613401
-42.1919022,3.5,-59.76322,,7.41657257
-43.85401,3.5,65.70091,,7.64247227
-91.98971,3.5,-14.8198471,,8.247616
7.99130249,3.5,12.0238571,,9.708921
-92.505,3.5,56.4707451,,9.782925
25.3014984,3.5,-19.46656,,9.972507
-23.9477615,3.5,2.434166,,8.197351
12.0301361,3.5,97.2225647,,8.40353
-57.3714523,3.5,-94.51092,,9.499137
99.2296143,3.5,-11.1053085,,7.305323
35.58426,3.5,-88.43775,,9.819713
-56.9529037,3.5,-69.1851,,7.53605
-84.2908859,3.5,88.33356,,9.953362
9.848747,3.5,-57.2338943,,9.140705
-1.73738861,3.5,-83.0997543,,7.80462265
-62.45124,3.5,72.08626,,8.593227
-87.17426,3.5,9.486938,,8.793018
30.7019958,3.5,36.09883,,9.65214
-70.32896,3.5,-22.4769211,,9.939066
-93.92425,3.5,-74.25251,,7.38202667
-75.95957,3.5,54.1600456,,9.718885
-19.9477768,3.5,67.815094,,8.336748
86.40608,3.5,60.9112473,,8.442535
-23.7260361,3.5,89.87935,,8.959826
-32.932,3.5,67.91618,,8.234875
32.92923,3.5,73.36281,,8.229645
-38.4153366,3.5,47.1234474,,8.058464
61.63051,3.5,-23.4682236,,9.761878
4.202553,3.5,68.17433,,7.323153
35.3046875,3.5,7.29821,,8.13608
45.42193,3.5,-60.4263077,,8.931867
-81.14483,3.5,68.87221,,7.20769072
-33.6321335,3.5,-80.26855,,8.01482
93.2123,3.5,75.70269,,8.339471
-43.8128281,3.5,-24.2772064,,8.668536
42.85771,3.5,45.28555,,8.010218
-68.90594,3.5,82.93021,,8.609608
30.220871,3.5,59.138176,,7.13091469
87.11658,3.5,16.87719,,9.769176
-36.0853653,3.5,-36.38694,,8.05108452
44.68448,3.5,-71.0203,,7.899491
-96.34669,3.5,-52.2450333,,7.26489
19.0903778,3.5,-77.85566,,8.074631
-13.1427917,3.5,-30.039238,,7.45198727
-37.0815048,3.5,-2.45794678,,8.164232
-6.08399963,3.5,-72.84156,,8.405035
39.8035049,3.5,-45.51603,,9.986319
-48.3234634,3.5,-35.45806,,7.880152
-8.892143,3.5,0.3713913,,9.312552
51.9665451,3.5,-81.00599,,7.24688053
-17.0569,3.5,39.5168533,,7.36100674
81.65555,3.5,-1.320015,,8.845477
41.0643539,3.5,19.8816376,,8.726344
55.0360222,3.5,86.936264,,9.127491
-7.78263855,3.5,15.5040512,,8.177733
-59.14347,3.5,-33.7470474,,8.482833
85.97371,3.5,42.7875175,,7.40395355
-79.2362747,3.5,-11.5472946,,7.55581045
19.7484818,3.5,51.8329277,,7.568318
-57.1475449,3.5,27.161972,,7.01921844
-36.5343246,3.5,-93.5022354,,8.691536
7.00914,3.5,57.9173965,,7.253747
71.39909,3.5,56.9275322,,9.032596
74.8680344,3.5,-17.7880249,,8.089337
94.73677,3.5,-61.0506363,,8.014524
-95.15012,3.5,23.8208084,,7.169534
69.0395355,3.5,-82.615,,7.448454
-54.4608231,3.5,40.7399826,,9.987451
51.44527,3.5,65.29477,,8.542845
13.8687515,3.5,-43.5568,,9.037056
55.1675568,3.5,53.84969,,7.6870575
78.3277,3.5,75.39189,,9.853718
-73.53791,3.5,-41.1488724,,7.89115953
80.6238861,3.5,-83.13909,,7.76236534
-2.18310547,3.5,-28.9220047,,7.42605162
-68.01568,3.5,-73.23702,,8.423913
17.898819,3.5,35.400032,,9.58661652
-74.91268,3.5,96.40096,,9.501275
-79.32357,3.5,34.6218262,,7.72493839
-29.2346115,3.5,56.3621941,,7.55893469
-49.2783279,3.5,77.82957,,7.9600563
14.9311981,3.5,-1.08026123,,8.427856
8.14473,3.5,-71.83643,,7.664201
39.84659,3.5,-5.94813538,,8.912533
-16.1867981,3.5,-47.8223343,,8.130383
35.9460144,3.5,-98.82275,,9.45462
-28.8433914,3.5,-47.0029831,,8.612255
18.49968,3.5,81.24898,,9.15597248
-86.9473343,3.5,46.33753,,9.694775
-69.215126,3.5,-58.07029,,9.310107
-26.184761,3.5,-63.1301651,,8.580576
-22.2574081,3.5,-74.7869644,,7.513728
63.7540131,3.5,-41.43081,,9.411954
-27.619194,3.5,-26.697258,,7.2384944
-90.7542343,3.5,-36.93818,,9.6100235
-84.55317,3.5,-51.9835739,,7.72509241
-34.35662,3.5,26.4677048,,8.559727
45.1898575,3.5,-23.1402054,,8.273249
13.6723862,3.5,-89.8641,,9.716261
-79.53419,3.5,-97.0911,,8.500261
-10.7405548,3.5,99.25888,,9.795631
6.5049057,3.5,82.5118561,,8.249536
-7.86858368,3.5,84.6712,,7.44571543
-65.16621,3.5,-83.45858,,8.30949
28.4633636,3.5,-36.814827,,8.15959549
66.29579,3.5,45.0301361,,8.4298315
-99.7475052,3.5,2.40782166,,9.092216
-46.380806,3.5,7.785187,,8.774645
-43.08558,3.5,34.7453079,,8.428919
58.011982,3.5,-4.616844,,7.47938442
-13.7629852,3.5,28.6416855,,7.06554747
83.37683,3.5,-26.9471817,,8.232142
-12.9498978,3.5,-83.1826553,,8.630722
-3.50883484,3.5,40.5402336,,8.169972
96.69939,3.5,-24.183815,,9.873269
22.2061768,3.5,24.7829285,,7.4487114
93.859314,3.5,86.75355,,9.320604
84.23639,3.5,29.4607086,,8.039875
50.64056,3.5,-44.7379837,,8.865801
12.6175385,3.5,-17.9468842,,8.37331
-44.8308334,3.5,-70.76902,,8.10092
-99.54203,3.5,88.46483,,7.459324
31.33776,3.5,-75.69254,,9.823695
-9.505592,3.5,74.07997,,9.609259
25.8048248,3.5,-56.8009872,,7.52905464
-31.2225418,3.5,14.3988266,,7.30724335
-86.60906,3.5,-1.1453476,,8.041775
