
X,Y,Z,,Scale
-32.2550735,3.5,-21.0885925,,9.393177
-57.68479,3.5,66.45418,,9.281548
-91.468544,3.5,54.4717522,,7.017919
-64.2991257,3.5,-50.897316,,9.702565
-3.02994537,3.5,-76.80831,,8.549734
-81.05364,3.5,-75.34739,,9.22141552
-66.58599,3.5,75.65744,,9.726883
75.29561,3.5,94.8879242,,7.33805561
24.61306,3.5,-36.23139,,8.894367
9.755478,3.5,-63.86045,,7.491724
-39.9806747,3.5,74.16874,,7.381255
4.710541,3.5,-40.81391,,7.69501448
37.8682861,3.5,-29.49517,,7.979092
-20.1001053,3.5,53.33645,,7.09950924
-65.73841,3.5,95.75467,,9.537158
89.22963,3.5,4.94030762,,8.63774
-80.53112,3.5,-39.1442947,,7.833216
-22.65203,3.5,32.8015671,,8.653544
13.94986,3.5,-13.1954346,,9.549973
-28.2230911,3.5,-0.2509308,,7.90553331
-74.2333755,3.5,-7.91835,,7.66121769
41.8220749,3.5,97.55077,,9.913864
-39.76516,3.5,63.8112755,,8.553422
63.36475,3.5,-27.6559067,,9.093935
10.0637817,3.5,51.7292671,,8.059021
-2.6285553,3.5,89.4298553,,7.132394
-12.3668976,3.5,-54.4582748,,8.837543
8.422104,3.5,83.12781,,7.33320761
6.916855,3.5,11.0259323,,7.804227
-81.09486,3.5,71.93714,,9.166507
-21.22828,3.5,-11.920639,,9.840893
-56.89602,3.5,-99.9803543,,8.829547
-47.7066574,3.5,-74.69085,,8.95517
55.43008,3.5,46.20158,,8.177063
-37.2328262,3.5,-83.8949051,,7.5902257
-42.93502,3.5,-41.83709,,7.228944
7.212555,3.5,-89.9886856,,8.165589
22.0517044,3.5,84.13513,,9.666636
-47.7509842,3.5,-4.3559494,,7.20688152
-92.50317,3.5,-73.62757,,8.898774
-47.0734177,3.5,92.57266,,7.604574
-61.512413,3.5,36.2219238,,8.970962
-79.16447,3.5,24.3148956,,9.548851
-6.838501,3.5,-2.132248,,8.117125
-97.1347,3.5,17.5287781,,7.834465
37.38556,3.5,-4.00778961,,8.799489
99.2486954,3.5,68.9395,,8.173661
-77.73449,3.5,51.22933,,9.830164
-29.8756332,3.5,94.74953,,8.206443
-5.621422,3.5,53.23126,,7.997635
98.3434143,3.5,-84.55346,,8.860004
-67.7973557,3.5,-34.4346848,,8.027169
-27.1473312,3.5,-72.64829,,8.820383
70.5801544,3.5,80.79877,,7.687383
48.91452,3.5,68.17474,,7.52734661
52.11704,3.5,98.3325653,,8.491119
20.0783386,3.5,-87.1847458,,8.406597
-59.731575,3.5,48.2857132,,9.928612
-78.72326,3.5,-52.15069,,7.09834528
-0.786506653,3.5,-57.22503,,8.174229
62.0910378,3.5,-82.25068,,9.306579
-89.16004,3.5,-90.67434,,9.834916
-16.447319,3.5,-76.65066,,7.124225
-70.37559,3.5,-77.67156,,7.076338
66.35455,3.5,69.15492,,8.645807
-75.59696,3.5,-96.7687454,,9.106797
94.22917,3.5,-98.75591,,9.452014
-49.8523026,3.5,-55.97364,,9.371751
-37.5003433,3.5,-8.131569,,9.367019
52.318882,3.5,27.12526,,9.645877
-33.3554,3.5,37.8090324,,7.2499795
91.28783,3.5,-39.6815872,,8.87807751
19.7397156,3.5,72.0839,,8.068056
14.3038864,3.5,-28.4575729,,8.97635
82.49939,3.5,-12.9890137,,9.631586
98.57339,3.5,-68.58567,,9.284763
72.5605,3.5,0.5236206,,8.275713
20.1279526,3.5,43.8987236,,8.480725
-10.1296539,3.5,7.87493134,,8.81292248
35.4584961,3.5,17.5240173,,7.882061
77.65822,3.5,30.1496887,,9.326413
62.3588562,3.5,17.799118,,8.542574
75.3994,3.5,16.7382965,,7.963664
-98.0122452,3.5,73.7727356,,8.896795
63.5592651,3.5,98.5271,,8.439748
89.278595,3.5,-59.0612869,,7.59839869
33.3170929,3.5,34.0784454,,9.706496
51.526062,3.5,87.60536,,7.998041
96.51977,3.5,81.16295,,8.429804
-91.5113754,3.5,39.7538567,,9.07787
29.0495,3.5,-66.31118,,7.940085
73.4216,3.5,48.0987968,,8.208484
48.59741,3.5,-33.00602,,7.001514
-45.764122,3.5,-26.7630081,,8.124422
-12.6907959,3.5,19.1843414,,8.858268
66.1344,3.5,-64.30657,,8.777301
87.75833,3.5,-87.77183,,8.701632
95.95829,3.5,-27.8992081,,9.611104
39.50119,3.5,53.8295937,,7.53484249
81.60213,3.5,70.58461,,8.521488
-69.312355,3.5,13.2514725,,9.484984
48.9638329,3.5,-53.5506821,,9.101958
38.2857971,3.5,-83.2120743,,9.114233
3.63076782,3.5,71.4728851,,9.769429
-37.7608871,3.5,85.06892,,7.76904726
-57.8941879,3.5,2.02703857,,7.699378
-38.1951828,3.5,-95.7212,,9.831025
51.06425,3.5,-0.4508133,,8.485591
-21.77285,3.5,82.8756,,8.60124
-86.54632,3.5,-27.2972946,,8.019278
0.0156555176,3.5,-13.9232254,,8.37215
-13.250412,3.5,64.35886,,8.199953
-26.4293747,3.5,13.2616348,,7.62176037
1.72051239,3.5,21.7416611,,8.75996
-56.359993,3.5,-18.2686768,,9.574548
18.1398544,3.5,4.66649628,,7.35384226
-54.4660568,3.5,21.64003,,8.447591
49.08211,3.5,-74.5469,,7.13266373
-74.16288,3.5,-64.2398148,,9.242148
35.9646225,3.5,75.8873,,7.921456
4.493202,3.5,36.037056,,7.676008
-97.884285,3.5,2.698555,,9.863294
-20.3872452,3.5,-91.74857,,9.629156
-20.7425,3.5,-34.2991562,,8.94227
72.4976349,3.5,-18.148941,,7.141827
18.0920029,3.5,15.4967117,,9.694113
-78.1767654,3.5,92.00583,,8.7342
19.6040039,3.5,-51.07186,,9.809937
-10.4083633,3.5,-97.5413,,8.060005
-96.37293,3.5,-21.357605,,8.919291
-31.6575851,3.5,-47.81768,,8.792867
-12.110054,3.5,-24.8161621,,8.510605
-46.5746841,3.5,38.5460129,,7.2046
94.85896,3.5,47.98802,,8.656246
-92.4877243,3.5,97.93157,,8.381596
98.12465,3.5,-14.7384262,,8.602639
67.99071,3.5,58.38734,,7.86527061
86.6621246,3.5,-77.65957,,9.807802
62.02214,3.5,-15.2363892,,8.57035
30.8704834,3.5,-53.2386551,,9.106129
-84.12255,3.5,7.171089,,8.028088
-88.4364548,3.5,86.47072,,9.915945
-91.55422,3.5,-57.02706,,9.501544
59.918335,3.5,-97.1534348,,9.426106
25.82476,3.5,-14.754364,,9.767518
-18.49421,3.5,96.91622,,8.959274
-32.24929,3.5,-59.30117,,8.341247
