
X,Y,Z,,Scale
-16.3632736,3.5,52.8584862,,7.858311
38.14836,3.5,67.1709747,,7.185304
-87.8744,3.5,2.73921967,,8.535217
26.531311,3.5,56.85982,,8.893335
30.8006744,3.5,-75.01911,,8.107196
1.79470825,3.5,-19.8656769,,8.151679
-16.8323669,3.5,-61.0041122,,8.997348
22.6152039,3.5,-22.8230438,,7.6643014
-83.07252,3.5,72.3339844,,9.686232
-86.56832,3.5,35.95874,,8.766226
49.04706,3.5,76.85085,,7.011491
-37.9333878,3.5,-60.99099,,8.475872
-59.15737,3.5,-33.6767349,,8.339636
-63.6354752,3.5,-89.16096,,7.30027866
52.3862343,3.5,-27.4572525,,9.128893
76.5903,3.5,83.43398,,7.542513
-93.14837,3.5,53.4219475,,9.491144
16.1329727,3.5,-97.28216,,9.308432
-5.7977066,3.5,26.8748932,,8.6869545
76.1031647,3.5,-59.9361954,,8.089422
-88.49647,3.5,-44.1009445,,7.1322937
25.3046188,3.5,76.23367,,8.415575
5.66498566,3.5,93.26474,,9.805187
-17.239418,3.5,-4.81220245,,7.86586142
-38.53457,3.5,22.6096878,,9.183918
-37.6574631,3.5,53.26759,,9.037262
-22.50193,3.5,-76.1914139,,8.029889
-46.30538,3.5,91.73009,,8.825897
66.82251,3.5,39.622448,,7.68976927
9.809364,3.5,80.5237045,,7.26682138
-38.79148,3.5,0.00630950928,,9.945635
91.38206,3.5,-49.70681,,7.54552269
-57.9851456,3.5,83.00891,,8.87916
-21.2767258,3.5,17.8768539,,8.996187
10.7150726,3.5,1.02961731,,7.802334
12.5470123,3.5,-27.2857285,,7.80169249
83.8013458,3.5,63.8419762,,7.761908
23.03897,3.5,-62.8635025,,7.48832226
-68.29296,3.5,-78.76067,,8.814416
70.53842,3.5,-40.7932968,,7.2434845
3.78220367,3.5,38.8913078,,7.464365
-99.9148,3.5,27.5553131,,9.065155
62.55028,3.5,81.26729,,8.08189
-96.1424,3.5,85.91885,,8.02277
-23.65168,3.5,35.3740158,,8.111567
-48.6975479,3.5,38.75703,,7.634505
-19.0904312,3.5,95.3275,,7.46933556
52.3230324,3.5,44.59042,,7.3399353
88.06143,3.5,39.6073036,,8.464147
-61.19848,3.5,31.2289658,,8.377235
-80.24912,3.5,-20.7139587,,9.477785
-98.29029,3.5,75.41318,,7.61250639
-60.9975967,3.5,-14.0926819,,7.974941
-50.2104568,3.5,58.08858,,9.030687
93.49761,3.5,-16.9823074,,9.635529
-49.5212173,3.5,-74.66686,,9.594756
77.79808,3.5,-73.67809,,8.828799
74.67758,3.5,9.02405548,,7.18302059
-1.41788483,3.5,-39.96441,,9.30302048
-89.35323,3.5,-56.1131821,,7.28445053
-1.48828888,3.5,-73.26205,,7.21151829
19.3386917,3.5,10.4202118,,9.443829
-13.8486023,3.5,75.64007,,7.52548361
39.39924,3.5,89.5014954,,8.465006
-87.94955,3.5,-97.26025,,9.530535
87.0137939,3.5,53.4715347,,8.871683
-16.21405,3.5,6.424835,,9.853862
37.6158066,3.5,-92.47521,,9.950309
-10.6333389,3.5,63.09166,,9.416905
47.5074,3.5,11.7909927,,8.966126
-67.96815,3.5,96.80383,,9.443431
-37.5346756,3.5,-12.6451187,,8.347689
-61.0314865,3.5,45.59874,,7.40482855
15.50486,3.5,-73.57954,,8.45084
7.810173,3.5,68.22681,,7.223877
53.95453,3.5,-56.5480728,,9.05242
33.30372,3.5,-56.9176254,,8.015969
-11.866745,3.5,-19.6220551,,9.188365
-57.6344376,3.5,-57.045433,,7.231646
38.0961,3.5,27.73108,,9.202191
70.0633545,3.5,-20.9953918,,9.266875
-49.65824,3.5,68.4301147,,7.39713
17.1813354,3.5,-11.2193527,,7.34557867
88.5381,3.5,-39.43975,,9.648645
88.86624,3.5,96.50366,,9.880185
-28.2917557,3.5,78.07467,,9.105806
93.67515,3.5,-83.66988,,8.791052
-3.481804,3.5,-93.62545,,9.40172
60.4929466,3.5,-78.64144,,7.196557
35.93254,3.5,-31.7862167,,7.23441839
-77.46226,3.5,-95.2920761,,7.347537
68.33656,3.5,26.6592941,,7.73383045
25.9028473,3.5,27.1118546,,8.892255
-50.7554245,3.5,-86.91959,,8.14677
-90.43635,3.5,-67.67155,,9.795271
62.5522156,3.5,9.608902,,7.899084
