
X,Y,Z,,Scale
-41.0958481,3.5,-87.8736038,,9.074925
-30.4421768,3.5,-55.1315079,,7.495884
82.2536,3.5,70.5660553,,8.133448
71.33252,3.5,-63.230217,,7.089699
-42.4535,3.5,86.7812347,,9.060126
88.4947052,3.5,-38.7715225,,8.528254
-70.46603,3.5,36.9776,,8.451159
46.33539,3.5,-62.0021439,,9.906699
1.07884216,3.5,-63.6319046,,7.228021
-45.40252,3.5,39.42315,,8.906729
6.57197571,3.5,-28.9460373,,9.893985
85.81708,3.5,-56.1190872,,7.85104132
-30.74575,3.5,-36.543602,,8.606497
-2.90531158,3.5,-50.14193,,8.426427
93.3,3.5,-15.06971,,9.614273
82.80649,3.5,-14.4327087,,7.28409052
-24.0616226,3.5,73.5816,,8.158005
-14.0842972,3.5,-6.901848,,7.63307858
-23.3184738,3.5,-82.65124,,9.421048
-94.49456,3.5,-3.446167,,8.522866
62.439537,3.5,-87.88758,,8.197737
-18.161644,3.5,-26.4071426,,8.708549
88.78076,3.5,-71.28457,,9.975564
-73.15775,3.5,-82.596,,9.219572
16.6533127,3.5,-7.797783,,7.194159
-69.5451,3.5,72.78053,,7.57220745
28.745079,3.5,-39.44384,,9.503943
33.9061432,3.5,-99.59655,,8.672281
31.38356,3.5,40.9944954,,9.712249
-30.9361038,3.5,-16.3356476,,8.854019
76.98093,3.5,-0.404190063,,8.77964
-65.9464645,3.5,21.05249,,9.42722
-55.07067,3.5,-49.0666122,,7.753807
-78.57041,3.5,-64.75941,,9.890354
-77.19511,3.5,-15.8087921,,7.36269331
-29.6497879,3.5,98.2830048,,9.925964
-55.1415024,3.5,-66.9308548,,7.558573
-68.07967,3.5,-28.0423813,,9.92841148
75.09894,3.5,29.9675369,,7.15371
-95.24438,3.5,50.3985329,,8.952673
-22.7317886,3.5,-94.85606,,7.62875557
44.12567,3.5,-87.22538,,9.915852
-74.2652359,3.5,-53.55726,,8.114697
64.9239044,3.5,12.14167,,7.33241653
12.210144,3.5,-63.237587,,7.060004
8.550331,3.5,-85.27329,,7.356806
54.82547,3.5,90.3645,,9.26427
-99.60485,3.5,88.05153,,7.38556671
-26.0660782,3.5,59.26463,,9.495667
-45.95852,3.5,-35.2097244,,8.054577
61.65221,3.5,-77.55593,,7.57071638
21.6662064,3.5,-24.8498154,,8.624398
-90.717186,3.5,-28.8261337,,9.340857
-12.7954788,3.5,88.44461,,8.489823
-55.1829758,3.5,82.20163,,7.311238
-60.8977432,3.5,98.04674,,8.161418
-72.26438,3.5,94.29767,,7.446972
-15.7388077,3.5,47.343605,,8.316194
1.89019775,3.5,65.58325,,9.147032
-77.38813,3.5,48.73518,,8.462657
26.7525482,3.5,26.3129425,,7.356331
37.516716,3.5,57.96597,,9.38439
52.9853821,3.5,12.011322,,7.21538258
-87.759346,3.5,-88.0637741,,8.104495
64.54967,3.5,-34.6916122,,9.763253
3.65979,3.5,50.7749977,,7.73244429
45.1659851,3.5,-75.13154,,8.047414
73.32005,3.5,97.70424,,9.011929
-60.95707,3.5,-82.69706,,7.68532562
76.1594238,3.5,47.2974434,,8.646021
-51.3788223,3.5,-10.4321594,,7.83908224
15.0302505,3.5,-43.2533035,,8.118278
-24.2591019,3.5,20.06231,,8.252228
15.593956,3.5,-73.3020554,,8.661729
41.05966,3.5,99.32106,,7.57495546
27.6414413,3.5,1.83277893,,9.061951
50.49708,3.5,67.2151,,7.183499
-42.08854,3.5,3.36375427,,9.473317
15.8330612,3.5,81.04474,,9.910298
-59.63189,3.5,41.7694969,,7.968721
-59.71531,3.5,59.350174,,8.625738
52.5567322,3.5,47.8629532,,7.601716
-38.67283,3.5,65.7926559,,9.623478
-79.67431,3.5,23.03286,,7.1277895
65.2267151,3.5,-53.31939,,7.50675869
-90.9196243,3.5,-61.82293,,8.597401
-46.61741,3.5,28.0364,,7.6597805
-33.1144943,3.5,-74.17797,,9.317357
89.3890152,3.5,42.0453262,,8.656227
5.18034363,3.5,-14.2382507,,9.684481
-17.5736771,3.5,8.17218,,7.906514
-8.72139,3.5,72.4828,,7.24565554
64.0630951,3.5,47.8514137,,7.7678504
33.8239822,3.5,74.96156,,9.597048
-5.33157349,3.5,-24.2563629,,8.732933
46.99478,3.5,-42.8995438,,8.603679
99.3066559,3.5,-56.2312241,,8.772188
89.72116,3.5,23.7422256,,8.796444
3.25764465,3.5,14.2650146,,8.479181
-18.7331314,3.5,-48.4787674,,7.018113
-90.48176,3.5,14.8228683,,8.285883
82.95776,3.5,89.51075,,9.377466
-67.84258,3.5,82.93346,,9.07707
-27.8027878,3.5,-1.99769592,,7.88398027
42.3462372,3.5,-8.982262,,9.197517
-82.67657,3.5,-0.7737808,,9.969298
-13.1491776,3.5,61.1575775,,8.106899
-0.43157196,3.5,87.568634,,8.729164
57.2017365,3.5,-5.32572174,,8.758454
53.8593,3.5,-21.243309,,8.737674
98.66467,3.5,-3.52493286,,7.1583724
31.7276764,3.5,15.0231857,,9.817109
-35.91253,3.5,52.0119858,,7.41136074
35.4979019,3.5,-62.9888077,,8.250368
-99.76026,3.5,-38.4077225,,7.346272
29.802124,3.5,-81.99552,,9.027557
-16.4890671,3.5,-59.1315079,,8.091253
92.6924057,3.5,59.5195427,,9.516072
44.615097,3.5,-99.90502,,7.392515
41.98983,3.5,85.15422,,8.215273
-83.6189041,3.5,38.5907555,,9.077984
-90.8072739,3.5,99.2886353,,9.628187
23.1977844,3.5,97.06081,,7.171439
21.14962,3.5,52.55279,,9.832702
-9.683861,3.5,36.85643,,9.88791752
