
X,Y,Z,,Scale
28.335907,3.5,-67.50056,,9.154184
-13.79789,3.5,67.58249,,7.881547
42.68625,3.5,69.92146,,8.11477852
97.119606,3.5,-4.68386841,,9.68588
10.5978394,3.5,10.7538376,,9.17384
75.17929,3.5,6.89417267,,8.653137
33.666153,3.5,-0.438987732,,7.18698263
-93.63976,3.5,-4.93516541,,8.494959
-44.50991,3.5,-11.7454224,,8.550299
0.486251831,3.5,-79.21313,,9.64504051
20.868248,3.5,41.04468,,8.582976
-69.21192,3.5,-29.99067,,9.64891
74.92106,3.5,-96.61619,,8.545429
32.13095,3.5,-50.5846634,,7.732667
71.55736,3.5,43.6763,,7.71929
45.49518,3.5,-62.13439,,9.288325
-98.290184,3.5,14.8118362,,8.7752285
19.8463364,3.5,-84.1538,,9.987603
80.3875,3.5,23.9869156,,8.975815
-28.56977,3.5,15.5607529,,8.212835
-31.456459,3.5,-73.6119156,,8.637068
-50.044075,3.5,69.85664,,9.687152
22.1600418,3.5,91.9498,,7.66774273
2.04294586,3.5,96.3922958,,9.541767
-12.1555939,3.5,-32.1081924,,7.14241171
-40.7762833,3.5,-0.07928467,,8.019205
-40.573204,3.5,61.7547874,,7.50055647
45.9648056,3.5,-17.2999268,,8.356329
-45.9800034,3.5,90.43184,,7.27975655
-25.0211563,3.5,-21.7429276,,8.967569
-77.64312,3.5,-75.1428146,,7.528504
-97.70313,3.5,53.9329224,,8.46116
-90.75681,3.5,66.3703,,8.338663
-70.52549,3.5,-60.8149948,,8.112326
-2.513298,3.5,20.6877975,,9.857767
-45.43731,3.5,33.0579147,,8.305032
-28.6376724,3.5,-34.84704,,9.104898
-55.7532578,3.5,-34.3526077,,8.892883
-89.35903,3.5,-67.4609,,8.762249
61.1461868,3.5,-38.7452621,,9.35672951
-44.82479,3.5,-53.6027451,,9.801428
-77.3901138,3.5,-40.7929764,,7.807554
-78.05172,3.5,41.0026779,,8.536502
97.048645,3.5,-17.46032,,8.20539
-16.2409821,3.5,-86.33198,,7.31450272
-85.59661,3.5,-52.170784,,7.112028
-79.77909,3.5,75.11368,,9.376406
10.4025116,3.5,87.2312,,9.720098
-65.30561,3.5,-9.052841,,9.360238
-16.7680283,3.5,-71.0097,,9.166307
5.19360352,3.5,51.97486,,9.63856
64.51418,3.5,2.72281647,,7.41445065
-10.2594528,3.5,36.18345,,7.7078886
-11.7608185,3.5,-97.60067,,9.20937252
45.1948166,3.5,-6.075302,,8.423527
1.81889343,3.5,-36.7055435,,8.79442
-81.00344,3.5,97.68745,,8.546564
-78.60822,3.5,-18.9810257,,8.556858
95.43305,3.5,9.985046,,7.44000864
65.84578,3.5,26.1426163,,9.186634
82.5765152,3.5,-12.05246,,8.873771
29.9665451,3.5,-25.8552246,,7.49523735
93.0089951,3.5,72.83081,,7.958944
-93.95005,3.5,-41.61579,,7.10559464
85.33635,3.5,41.0565262,,9.043981
71.73831,3.5,-21.3854065,,7.49290276
-97.77062,3.5,91.860054,,9.820345
1.88471222,3.5,-55.8406754,,8.903995
51.1921425,3.5,89.7202454,,7.467345
