
X,Y,Z,,Scale
-5.98439026,3.5,-74.52093,,7.54317951
58.52053,3.5,84.48309,,9.146869
36.3555145,3.5,7.18894958,,9.103058
-75.24058,3.5,-64.46639,,7.409763
53.2851868,3.5,44.61399,,8.998202
77.9315,3.5,4.58608246,,8.448385
-65.35001,3.5,-73.51673,,8.49259
-89.58709,3.5,87.824295,,7.55051
18.64032,3.5,52.5963974,,7.989339
85.5771,3.5,92.00351,,8.942683
-72.95078,3.5,14.1635437,,8.413139
9.889496,3.5,-1.28496552,,7.443169
80.49486,3.5,73.97692,,8.795145
-43.1476669,3.5,-95.4072952,,7.24319553
-77.24593,3.5,-40.0306473,,8.876076
29.32994,3.5,-91.55013,,8.962777
76.931076,3.5,25.5017166,,8.87096
95.3190842,3.5,-10.7787476,,7.022125
-76.91947,3.5,42.2003441,,9.147275
-27.6623611,3.5,-91.7652359,,8.637855
-3.50302124,3.5,10.01004,,8.356274
87.3204956,3.5,-83.26527,,8.495383
-44.5171432,3.5,-83.55561,,9.285201
-75.36733,3.5,-21.7096481,,8.481527
-29.08921,3.5,89.37247,,7.11755943
-54.8113937,3.5,-51.5578232,,8.110023
99.32048,3.5,-89.26409,,9.019395
17.8662643,3.5,79.25512,,8.460018
46.0964432,3.5,-14.9732208,,9.048787
-42.6953964,3.5,-51.1673965,,7.773298
-33.4395523,3.5,-14.3050537,,7.83319426
57.17961,3.5,-67.21018,,8.484062
-28.1440353,3.5,-38.7743,,8.16755
14.7695084,3.5,-31.79969,,8.162941
28.0089111,3.5,-17.2296982,,8.382797
8.346428,3.5,-98.96961,,7.17899036
-47.9102859,3.5,64.8321838,,8.412609
-4.270729,3.5,34.2529526,,7.20881462
-90.85825,3.5,-22.5323334,,7.85941362
88.81763,3.5,5.259239,,9.431377
-86.10085,3.5,6.12310028,,7.92891073
-90.68745,3.5,-81.4927139,,9.924592
-10.0054626,3.5,22.0591812,,7.75178671
59.793045,3.5,-50.73159,,7.16631556
-50.2358475,3.5,8.489647,,9.183283
60.537674,3.5,12.6202621,,9.352936
64.59537,3.5,25.2618027,,7.982827
4.46064,3.5,-57.0277328,,8.563894
-13.1039047,3.5,42.9153328,,9.16529751
69.55411,3.5,43.8581161,,9.157895
33.3067169,3.5,-48.8106461,,9.602912
94.4915543,3.5,-58.2746353,,9.11438
7.649193,3.5,16.1311417,,8.078693
-36.5979538,3.5,-26.60122,,7.65005
-87.8548355,3.5,-58.2061539,,7.900771
-2.99008942,3.5,61.3028221,,8.29628
-19.1588669,3.5,30.5518112,,7.39121056
-16.8321457,3.5,-33.83869,,9.583921
-47.276268,3.5,-6.958473,,7.45354033
38.74466,3.5,48.08349,,8.239809
-49.6459427,3.5,-20.7099838,,7.15455532
94.55324,3.5,59.3794746,,7.607412
-48.5339279,3.5,-31.7215652,,7.696808
18.8897018,3.5,-58.8040237,,9.176976
41.3390121,3.5,69.36549,,7.16449
57.0891838,3.5,-2.65494537,,8.931942
-55.73101,3.5,-87.82969,,8.196175
-69.06173,3.5,-52.69068,,7.73683167
16.5161514,3.5,41.801754,,7.89655161
37.35292,3.5,-61.4566422,,8.498232
82.58276,3.5,48.01182,,7.90853071
-39.648613,3.5,2.24884033,,9.822354
-95.0602341,3.5,77.31614,,7.08673859
86.99205,3.5,-34.5308456,,7.584722
46.7678528,3.5,-42.38262,,7.357316
-85.05497,3.5,65.73804,,8.459909
-73.4190445,3.5,-2.22570038,,7.186427
34.5512848,3.5,-71.82398,,9.582588
-90.28666,3.5,-33.10604,,8.987357
-44.83425,3.5,39.82551,,7.942627
49.7521858,3.5,14.2030487,,9.413939
63.95104,3.5,-21.8787155,,9.725588
-5.18804932,3.5,93.16728,,9.664845
-57.4332047,3.5,73.36261,,9.561382
32.162262,3.5,-5.810486,,7.02485943
-15.5152435,3.5,-3.93766022,,9.091418
-44.9497,3.5,99.379776,,8.477716
-11.9314575,3.5,-45.1609726,,9.916933
4.19584656,3.5,75.563385,,7.986156
51.6331635,3.5,-87.9165,,8.539351
-75.5659561,3.5,78.54304,,9.841419
