
X,Y,Z,,Scale
-67.8911057,3.5,45.8779259,,7.29660654
72.99469,3.5,-65.16573,,9.88834
-64.47341,3.5,97.9949,,9.660193
-61.17785,3.5,-94.12812,,7.499012
63.0981178,3.5,-7.40911865,,8.23402
-9.567627,3.5,-45.6516953,,9.83542
20.4014664,3.5,90.5766754,,9.546913
85.54616,3.5,-14.3140945,,8.329668
-22.37104,3.5,4.1368103,,9.124805
95.71651,3.5,63.9389267,,9.765035
-50.71543,3.5,-85.8606644,,7.232195
91.13414,3.5,-91.6775742,,9.471663
84.44884,3.5,32.38732,,7.58361435
-71.0623856,3.5,20.2219543,,9.01295948
-97.6835251,3.5,41.85502,,9.725843
-97.7811356,3.5,61.2351341,,7.465308
-30.4195786,3.5,-72.78634,,7.843227
-2.03440857,3.5,60.494873,,9.693404
60.20498,3.5,32.1570129,,8.410931
-83.24789,3.5,-37.786644,,7.78706551
-96.27145,3.5,-49.22802,,9.664608
13.7827072,3.5,-74.2578049,,7.700676
34.39148,3.5,-10.9144592,,9.314067
28.0736389,3.5,2.31530762,,8.083622
58.5231323,3.5,-52.91108,,9.918512
-29.1574173,3.5,66.9139557,,7.849648
82.85365,3.5,-43.4087448,,8.038474
13.1109085,3.5,58.439106,,9.471915
-93.6015244,3.5,-12.83754,,9.206098
49.5461731,3.5,1.74390411,,9.422216
91.8243942,3.5,14.32753,,9.770292
-30.1957016,3.5,-93.09019,,9.096045
35.4949036,3.5,61.75775,,8.300783
78.53603,3.5,73.29686,,9.192684
-84.85767,3.5,-60.724968,,7.97896
5.753433,3.5,90.3296051,,8.513194
34.1103821,3.5,-97.3226852,,8.540722
-34.73835,3.5,76.914566,,8.991928
15.2727356,3.5,71.22972,,7.164708
73.04053,3.5,-31.5051346,,8.571982
-48.1040573,3.5,49.1462173,,8.906244
1.96260071,3.5,33.6907349,,7.41633844
-83.07885,3.5,79.3936157,,9.53331
-47.2732468,3.5,-64.18661,,9.97423649
-49.0099258,3.5,89.22014,,8.305487
-10.7049179,3.5,28.0882034,,7.880658
75.1712341,3.5,98.86694,,7.572218
93.22255,3.5,-42.65699,,9.998392
63.1569633,3.5,12.4517975,,8.583523
-98.58402,3.5,-65.37464,,9.32774
74.89946,3.5,-76.40572,,8.509131
83.3027649,3.5,-0.5526428,,7.84761667
72.22209,3.5,-18.2792358,,7.13696241
60.1567039,3.5,-34.22071,,8.348732
89.1423,3.5,81.20326,,8.495707
-11.4164124,3.5,92.24338,,8.182316
