
X,Y,Z,,Scale
6.362091,3.5,2.619423,,9.012328
29.2813721,3.5,-48.7156143,,7.12270737
58.00581,3.5,84.2911,,9.263028
63.1538658,3.5,1.89769745,,7.636031
-92.52494,3.5,29.381691,,7.240722
14.4660339,3.5,32.99713,,9.112878
-91.79568,3.5,-84.75132,,9.35578
83.7396545,3.5,5.83786,,7.269657
71.43089,3.5,-19.13263,,9.34685
47.78299,3.5,-17.58815,,7.59356546
79.99281,3.5,76.98682,,8.654562
-60.21029,3.5,24.374115,,8.924527
-44.8774338,3.5,62.59842,,8.194847
63.62624,3.5,-59.428215,,9.765502
90.54213,3.5,92.3434,,9.272284
81.5949249,3.5,-83.61309,,7.914235
-55.2529221,3.5,-11.5560226,,7.51446342
-69.53884,3.5,15.1240463,,7.842445
65.07527,3.5,16.20684,,7.3588624
97.875885,3.5,23.4275665,,7.35449457
98.84505,3.5,39.5573845,,8.2511
-31.3964462,3.5,97.8778839,,8.679165
97.79938,3.5,-87.40363,,8.251219
98.4645844,3.5,81.44141,,9.036771
43.1776047,3.5,-84.6623459,,8.51948
0.140914917,3.5,36.94142,,9.362833
-42.94828,3.5,-66.75266,,8.242243
37.18486,3.5,-95.55219,,9.223312
49.0039063,3.5,5.028061,,7.02043056
79.4356842,3.5,-52.4996567,,8.10033
40.7500458,3.5,37.0078278,,9.840918
96.39375,3.5,-58.59025,,8.778171
71.07709,3.5,64.38263,,9.058421
-54.3040543,3.5,-45.17196,,8.507506
-97.78283,3.5,-56.9346542,,8.326667
19.7590256,3.5,98.04413,,9.552912
-20.3620987,3.5,-18.07248,,8.605754
-93.01569,3.5,50.64704,,8.810567
28.9918213,3.5,-14.534996,,8.417524
-32.0782242,3.5,-49.068,,9.490346
-66.48542,3.5,80.18384,,8.235737
3.46630859,3.5,88.7815247,,7.4580183
-44.4492264,3.5,-36.2409744,,7.422991
77.23839,3.5,-9.257721,,7.183928
-12.2778244,3.5,-82.83926,,7.79522562
60.7655754,3.5,-73.951,,9.711242
37.4755859,3.5,-64.76327,,7.89406967
-93.03898,3.5,-22.35305,,7.41408
92.63632,3.5,-75.55372,,7.302313
-57.4471054,3.5,50.5693626,,7.0526166
-71.22437,3.5,-59.41961,,9.540728
88.03572,3.5,48.99844,,8.639758
52.876236,3.5,-91.95745,,8.766634
-27.7133713,3.5,27.8293533,,9.761468
-20.43821,3.5,-42.6574631,,7.50896931
96.08685,3.5,-5.459778,,8.546251
15.1008759,3.5,-6.02648163,,7.68370438
63.39485,3.5,-97.4854355,,8.444738
9.982979,3.5,18.5341263,,7.638283
87.6179047,3.5,-95.7588,,9.510359
60.68582,3.5,48.98476,,9.320764
1.73474121,3.5,-33.9125748,,8.224037
-75.43516,3.5,-47.56391,,8.506464
-89.608345,3.5,-71.8249741,,9.338683
81.5668,3.5,-65.92722,,8.921349
-43.5544357,3.5,-11.0308838,,8.90709
58.1169624,3.5,-41.83544,,7.485546
37.472702,3.5,26.5902481,,7.299871
-54.7867661,3.5,-35.008873,,9.355715
89.15846,3.5,62.98909,,8.273056
38.1412964,3.5,64.8514557,,9.71163
58.4349632,3.5,64.3909,,8.131359
-3.466301,3.5,98.88733,,9.579101
15.3578415,3.5,-79.3185959,,8.700794
-4.27292633,3.5,10.4116211,,7.46754
-39.99563,3.5,76.69675,,8.537327
-31.0645676,3.5,10.038414,,7.51579666
4.41677856,3.5,-82.23469,,9.100397
-86.78454,3.5,-99.43867,,8.673093
-79.6935654,3.5,13.7774811,,9.639055
68.7084656,3.5,-46.54696,,7.8696
-49.9654922,3.5,39.0797348,,8.922495
-63.1020432,3.5,68.51187,,9.517099
21.372757,3.5,-58.0930252,,8.889676
-29.0392532,3.5,-62.522438,,7.50113869
29.3338013,3.5,7.156479,,7.28047943
27.3408432,3.5,-87.31051,,9.586478
-86.13592,3.5,-54.10894,,9.891024
-63.8410263,3.5,-85.3527145,,7.731351
-50.2489548,3.5,-97.4892654,,8.799952
-17.60244,3.5,-94.35943,,9.0513525
72.96887,3.5,32.08963,,9.404443
87.5256348,3.5,-39.1572647,,9.354015
38.5575943,3.5,89.95542,,9.113993
7.52438354,3.5,-64.81899,,9.544782
-42.9991379,3.5,6.06318665,,7.779582
-33.5437851,3.5,-76.1863,,7.802311
-89.10374,3.5,-43.5733261,,8.693522
99.20667,3.88445926,10.040617,,9.242592
-14.1239395,3.5,53.7500839,,7.259733
-18.0191422,3.5,17.0366669,,9.034966
16.9127121,3.5,73.2638855,,9.533599
69.1264648,3.5,89.8864746,,7.71662426
5.04171,3.5,-19.3522186,,9.461604
-76.33918,3.5,-86.46287,,8.230454
-96.68478,3.5,17.117218,,7.737838
6.671486,3.5,-52.7344742,,7.94549847
-24.8718338,3.5,66.00711,,7.451483
52.1311073,3.5,-60.34115,,9.999218
-59.9192276,3.5,96.83655,,7.43083525
-37.59214,3.5,-95.9131546,,9.110115
-13.5033951,3.5,64.1274261,,8.17463
76.95651,3.5,44.9788742,,7.74739647
15.5827255,3.5,-43.4513779,,8.570357
-61.68496,3.5,37.98873,,8.309836
97.7727356,3.5,-34.1175461,,8.370939
-44.6791,3.5,88.96353,,8.202957
7.47627258,3.5,53.77886,,8.637571
-80.05587,3.5,80.24881,,7.935879
35.9450073,3.5,-31.5533524,,9.89418
27.0107727,3.5,84.73503,,9.783698
62.4493561,3.5,-27.3532181,,8.156616
-78.78585,3.5,-26.70884,,8.764569
50.3257751,3.5,24.45224,,7.71929932
-13.8424988,3.5,29.5243454,,8.767576
-77.17455,3.5,43.6032677,,8.393597
5.614029,3.5,71.7335,,8.129917
-26.55935,3.5,-1.13415527,,9.920712
-91.51023,3.5,3.30057526,,8.126251
-77.45605,3.5,64.31528,,9.365819
-30.3278732,3.5,45.4495621,,7.775067
-11.08416,3.5,-33.87319,,9.488609
-65.852684,3.5,-12.696991,,9.058359
-85.62624,3.5,-10.8635864,,7.355479
-56.8432236,3.5,8.124382,,8.384874
-6.19739532,3.5,-13.708374,,8.174804
-17.40319,3.5,95.39563,,8.218294
2.028099,3.5,-99.66956,,7.39909554
-17.5067215,3.5,41.3832321,,8.135845
69.41035,3.5,77.55554,,7.65094948
83.294754,3.5,32.71273,,8.379307
22.1253967,3.5,46.10764,,9.354107
-72.90972,3.5,-0.9027176,,7.281903
88.83574,3.5,-25.0893326,,9.716127
-16.8912277,3.5,77.44017,,8.846366
-11.9097748,3.5,-58.704628,,8.012493
-43.57537,3.5,-84.72149,,7.46649265
-47.009346,3.5,-21.7037582,,9.011917
39.5561,3.5,77.05023,,9.205214
-33.5892563,3.5,-20.85852,,8.524472
-41.3949356,3.5,19.9571228,,8.88040352
44.88337,3.5,48.1985321,,7.87058735
-89.19994,3.5,71.56445,,8.546902
-64.15955,3.5,-96.32299,,9.242324
