
X,Y,Z,,Scale
-90.84882,3.5,-76.84641,,9.31535149
-5.65329742,3.5,35.1489029,,9.914835
10.7115707,3.5,-5.7225647,,8.527619
69.1865845,3.5,-18.9110489,,9.831194
-40.0028,3.5,70.0979,,7.86713
57.480545,3.5,19.0883484,,7.80953741
47.3822556,3.5,40.15047,,8.880396
-60.79415,3.5,-77.75683,,7.45876265
-48.72918,3.5,-93.8149948,,9.841548
78.42912,3.5,-57.5439072,,8.05297
22.2200851,3.5,-28.8003464,,7.03355
-87.02264,3.5,91.68742,,9.439248
-19.0081711,3.5,83.67047,,9.448933
-86.47373,3.5,57.85489,,7.36955261
65.87843,3.5,-47.6880875,,7.52833939
-15.9367218,3.5,3.21418,,8.411182
-34.0778122,3.5,43.77825,,8.359613
40.36786,3.5,-18.5173874,,8.154528
-41.7935867,3.5,20.8352356,,7.85519648
23.01587,3.5,95.1571655,,8.995322
-96.64698,3.5,27.6614838,,8.353098
2.272644,3.5,-80.4206161,,7.875957
3.3359375,3.5,49.60103,,9.214912
-72.9108047,3.5,-63.9479446,,8.313638
-21.2475815,3.5,52.942627,,8.786337
82.5011,3.5,12.3587036,,8.634693
-35.1042862,3.5,9.641701,,9.994111
67.43634,3.5,60.1139946,,7.92208624
48.8438148,3.5,-90.71935,,7.23117065
-92.71551,3.5,-5.152382,,7.234149
53.96135,3.5,6.924782,,9.597411
44.29207,3.5,22.5618973,,7.96463728
52.12414,3.5,57.36341,,8.141627
-78.41047,3.5,-2.41362762,,8.880546
-71.59948,3.5,38.5730934,,8.897963
23.1695557,3.5,53.5271378,,7.88070154
-25.0728073,3.5,-9.871971,,7.50761461
68.9690552,3.5,45.7242355,,8.752579
-64.52563,3.5,-25.0081863,,7.491156
86.45604,3.5,-31.3312149,,9.054594
53.6825867,3.5,-14.2535782,,7.472591
5.91477966,3.5,-64.07371,,7.53967953
-44.178154,3.5,55.037735,,8.00291252
31.861084,3.5,-59.9690781,,8.983711
-27.5769577,3.5,24.689682,,8.548769
-4.32209,3.5,-15.2186584,,8.278507
-47.68354,3.5,-12.0877151,,9.946602
95.5442,3.5,-76.47332,,7.37583542
45.68367,3.5,-43.8911667,,9.720502
-7.61747,3.5,-56.0783157,,7.134176
4.522194,3.5,89.02202,,7.821345
20.3758469,3.5,31.2014084,,8.964933
-15.0518265,3.5,17.84056,,9.64947
-21.4547958,3.5,-60.29563,,8.06142
46.17749,3.5,91.06564,,9.684226
88.2664642,3.5,44.36201,,8.431579
-88.96273,3.5,-66.12881,,8.04155
-33.77221,3.5,-31.20507,,9.129267
-93.5609055,3.5,79.4280243,,8.156065
-49.52648,3.5,34.4884567,,7.92821741
-53.79003,3.5,-32.3380661,,7.661835
97.25108,3.5,-14.662262,,9.607287
-36.47631,3.5,-81.6072,,9.075552
26.23394,3.5,-3.25402069,,7.84125471
-9.580528,3.5,72.14155,,7.918806
-13.1900406,3.5,-37.6280441,,9.163703
-78.05004,3.5,23.0103531,,9.535177
2.382721,3.5,65.56688,,9.713431
80.06893,3.5,-75.31397,,7.29833651
-66.21819,3.5,63.80531,,9.69846249
74.0614,3.5,35.22384,,7.97184563
14.9308014,3.5,-92.62234,,8.766446
-54.25666,3.5,4.6407547,,7.1683073
-9.105881,3.5,54.53407,,9.878583
32.93991,3.5,69.16127,,8.59534
31.80838,3.5,20.6163254,,7.46887
48.05672,3.5,77.7102661,,8.63548
75.22745,3.5,86.10718,,8.661744
-3.79141235,3.5,-95.02183,,9.098816
-61.33059,3.5,-96.7247238,,9.056402
2.57348633,3.5,18.6185913,,7.6682415
3.42389679,3.5,-43.4960251,,7.77239943
-69.05517,3.5,79.70615,,9.484849
89.77675,3.5,0.98109436,,9.184073
-55.8688431,3.5,18.4336777,,8.166899
15.5221786,3.5,15.95517,,9.847424
28.94442,3.5,-79.8364,,9.003673
-52.09272,3.5,91.15939,,8.583866
58.6930962,3.5,46.7573357,,9.033963
-6.483429,3.5,88.8024139,,8.417898
-16.9784622,3.5,-22.6021957,,8.332903
-13.7358246,3.5,-73.26615,,7.84448051
-80.7234,3.5,-48.5971,,8.572251
61.83583,3.5,-81.07322,,9.63800049
89.94315,3.5,90.89145,,8.482626
-57.0786362,3.5,-64.35352,,9.283831
-95.28977,3.5,-36.39245,,7.55895853
-32.01194,3.5,95.20726,,9.386621
41.311142,3.5,58.316082,,9.259558
-93.48365,3.5,9.172066,,7.75266933
23.1611862,3.5,-68.7595749,,7.141217
-23.30677,3.5,-46.83764,,8.845955
47.2486954,3.5,-32.003685,,7.48465157
27.17292,3.5,-15.602272,,7.840278
72.293045,3.5,-2.732788,,7.05113554
-78.15432,3.5,-80.412056,,7.631425
97.60034,3.5,-49.6992569,,8.061172
-14.9486084,3.5,-89.5536,,9.850502
84.74222,3.5,-88.53808,,9.844764
44.11313,3.5,-77.2952347,,7.3755
36.1614,3.5,35.863945,,7.29560947
17.25904,3.5,67.10391,,7.604844
-32.8470535,3.5,-92.19387,,8.077016
-24.1577682,3.5,64.49483,,8.673314
7.2609787,3.5,39.1712646,,7.810147
-49.01278,3.5,-43.6852646,,8.224822
11.3362274,3.5,76.93312,,7.25983763
