
X,Y,Z,,Scale
40.5997,3.5,31.8462524,,9.197356
-35.7018356,3.5,-86.13448,,7.56289673
-60.4991837,3.5,79.27339,,8.597849
-48.07508,3.5,-82.2829056,,9.938184
87.18477,3.5,-4.94281,,8.24506
-20.9213028,3.5,-39.53382,,9.282457
5.0434494,3.5,21.2641754,,8.54426
26.83754,3.5,-55.7822952,,7.07695
1.80966187,3.5,-58.11312,,7.003604
-70.5362,3.5,16.5533142,,9.109886
-32.3293839,3.5,-68.85349,,8.567366
1.84932709,3.5,65.06627,,8.520554
1.398529,3.5,43.9125,,7.39878654
81.7727051,3.5,89.9164658,,8.909088
43.7007141,3.5,-49.0598373,,8.338337
-9.455475,3.5,4.054489,,8.85784149
-60.6304855,3.5,-41.8828659,,9.35232
-12.6074829,3.5,-58.6755753,,9.129581
-48.095787,3.5,-15.109726,,8.990549
-54.6884842,3.5,61.7639961,,7.6742
-5.2354126,3.5,90.16029,,9.067394
39.386055,3.5,-17.7028046,,8.261862
16.1281281,3.5,12.2461472,,9.90210152
49.58768,3.5,20.7274017,,9.732265
87.77835,3.5,13.7394257,,7.69867754
32.199646,3.5,-38.2257156,,8.972609
-1.93917847,3.5,-44.0580826,,7.511343
76.55101,3.5,2.79637146,,7.11644173
-2.47123718,3.5,-31.82026,,8.425208
73.64011,3.5,40.4700851,,7.08773136
-18.8993149,3.5,42.1518974,,9.50619
55.37989,3.5,32.580368,,7.04626846
91.00042,3.5,37.4306564,,9.7832
41.5597229,3.5,-95.72729,,8.802904
-80.7722244,3.5,-23.7150345,,8.699785
-97.1050644,3.5,41.6791344,,8.7858
-71.7660141,3.5,97.66156,,9.14977551
-19.6100845,3.5,-85.58897,,7.29338074
4.229721,3.5,-82.075386,,9.22741
-49.1171951,3.5,-45.32821,,8.051046
27.3005524,3.5,24.8748322,,9.16415
-73.04781,3.5,-70.83378,,8.999758
92.47496,3.5,-69.33204,,7.10093975
36.7924652,3.5,-76.1721,,8.031643
10.5088654,3.5,-41.6165848,,7.729727
-79.51266,3.5,-85.38065,,9.074291
55.6627769,3.5,-88.99198,,8.989743
10.5544434,3.5,31.6850815,,8.97419548
-63.31211,3.5,6.98724365,,7.83048058
-72.65182,3.5,66.99951,,9.182722
-95.5876846,3.5,-41.2369156,,9.489372
-62.4439621,3.5,47.370327,,7.433183
19.2199326,3.5,-2.78055573,,8.53414
-31.8648911,3.5,67.566925,,8.794911
19.6536179,3.5,69.6309738,,9.772041
36.54947,3.5,83.2158356,,9.52656651
96.20581,3.5,58.81347,,7.00515556
16.5028687,3.5,-20.4595413,,9.716887
47.41287,3.5,78.4260559,,9.996489
98.8795,3.5,-24.8207779,,9.147565
63.05657,3.5,-23.8380814,,8.484738
-13.4792175,3.5,-21.2398,,7.81819963
69.1437,3.5,-80.94279,,8.041422
-40.2723465,3.5,86.34278,,8.066981
66.17041,3.5,69.91301,,8.269165
