
X,Y,Z,,Scale
87.69858,3.5,-44.5249252,,9.581746
36.9085,3.5,-8.96891,,9.870868
-84.79139,3.5,93.62191,,9.740703
-56.46856,3.5,8.632599,,9.658434
-42.5208359,3.5,81.55894,,8.140696
-73.17068,3.5,-60.82998,,9.247287
-61.330864,3.5,95.91574,,9.011442
3.907463,3.5,-76.645256,,7.72289276
91.87339,3.5,-75.12618,,8.28397
40.78469,3.5,-33.7173233,,7.53898573
81.2175,3.5,3.377655,,7.81446457
47.9883461,3.5,73.68575,,8.518194
78.3737946,3.5,64.0666962,,9.249386
-8.667717,3.5,86.17845,,8.512049
-52.763588,3.5,-15.9704437,,7.657792
7.701889,3.5,9.6828,,8.153271
54.9714355,3.5,-74.35825,,7.35211563
54.88119,3.5,86.11665,,7.150663
-36.57064,3.5,-50.20838,,9.553077
-73.38897,3.5,-6.966057,,9.334978
51.98593,3.5,-99.58077,,8.133299
66.07027,3.5,-4.67713928,,8.193758
-75.6790848,3.5,-79.59501,,7.23689747
-67.85552,3.5,48.77493,,7.27114725
22.2104721,3.5,69.1951,,7.32685232
78.03667,3.5,-20.2143631,,8.478422
28.2524872,3.5,5.704178,,8.77681
-28.7103348,3.5,80.82381,,8.481359
76.47302,3.5,27.122963,,9.9982
88.3222656,3.5,98.381,,7.2258544
35.5042877,3.5,74.77915,,7.07058764
-20.0749283,3.5,27.40738,,9.503627
-59.02587,3.5,-56.38334,,9.361073
-50.68641,3.5,52.48524,,7.658078
45.9016724,3.5,22.5595245,,8.339356
55.21739,3.5,-30.895546,,8.887327
-34.6176224,3.5,63.2147942,,9.16972351
74.31218,3.5,97.6238556,,9.175143
-40.5781326,3.5,8.305939,,8.265871
50.5337257,3.5,-44.7878952,,8.726444
28.3197632,3.5,-84.85494,,7.285387
-24.6415024,3.5,-51.5837173,,7.10393524
-13.6437836,3.5,-41.224144,,7.021186
13.0393906,3.5,-31.0500259,,9.213487
60.5726738,3.5,-90.97651,,9.62248
-87.07835,3.5,4.22814941,,8.125263
-82.48292,3.5,62.6817932,,8.787233
-70.31788,3.5,-45.33155,,9.25654
-34.906868,3.5,-25.4998856,,9.204806
-98.38186,3.5,99.16701,,8.672502
-28.4179153,3.5,13.9023132,,7.14024734
12.30825,3.5,-46.4193344,,7.88075733
91.39293,3.5,23.4259872,,9.478341
83.03253,3.5,-63.50747,,8.248409
-25.7885361,3.5,-69.64713,,9.586182
14.0055618,3.5,-92.26504,,8.673461
-88.52572,3.5,35.9764023,,7.48682
-96.26023,3.5,-42.51127,,8.934452
-97.38445,3.5,-70.98812,,8.319734
18.1165619,3.5,34.5206,,9.032765
93.116,3.5,-92.89106,,9.05814552
-27.8071976,3.5,48.6528549,,8.648125
98.34032,3.5,71.3567657,,8.15823
-98.37774,3.5,58.33499,,9.588799
89.71663,3.5,-33.9663162,,8.605898
-5.90830231,3.5,35.9056854,,9.682464
75.39223,3.5,-74.0149155,,8.865963
33.59816,3.5,44.53677,,7.122489
-51.551918,3.5,-81.17986,,9.765081
-26.65197,3.5,38.0881958,,9.886838
29.8895874,3.5,-99.33753,,9.887585
27.2968521,3.5,15.785965,,7.64262
27.881813,3.5,-38.19024,,7.996234
90.52142,3.5,51.7470055,,7.418212
8.969482,3.5,96.0035,,8.442972
-69.26327,3.5,-99.4213638,,7.502559
29.6402664,3.5,98.67427,,7.8101635
32.878067,3.5,-21.8059235,,8.34149551
-64.3606339,3.5,67.18344,,9.861117
97.4820557,3.5,-15.7506866,,8.183441
87.9642,3.5,74.54357,,9.23725
-71.28637,3.5,12.09346,,8.172607
-71.42199,3.5,-29.5324478,,8.88929749
