
X,Y,Z,,Scale
-69.61552,3.5,69.72406,,7.601801
21.3552322,3.5,69.12956,,7.769787
-53.0671158,3.5,90.4237061,,8.185943
-96.83637,3.5,-89.3274155,,8.820734
-62.1176376,3.5,48.9930954,,8.580336
-28.3188248,3.5,68.5492249,,8.831425
93.20805,3.5,-60.6199875,,7.76481676
85.47534,3.5,-1.063385,,8.84674549
71.0660248,3.5,17.1718369,,8.273882
-61.02865,3.5,81.1361542,,9.820387
19.655983,3.5,9.72370148,,9.902872
-38.93061,3.5,0.846412659,,7.44376469
87.73087,3.5,-72.0741653,,9.781827
17.47068,3.5,-48.6593246,,9.488497
-14.7621994,3.5,44.10197,,7.68540668
-20.0312881,3.5,-5.41163635,,9.129371
6.220833,3.5,3.25075531,,7.368932
8.095924,3.5,73.83885,,8.020256
-14.11615,3.5,23.8480453,,9.381535
-22.6885452,3.5,-70.2251053,,8.517883
86.90109,3.5,90.48944,,9.304309
-30.3536,3.5,93.0597839,,8.613369
58.6580772,3.5,19.4156265,,9.180491
19.9027939,3.5,-36.41796,,8.30233
75.05289,3.5,-32.165,,7.317462
-81.68914,3.5,15.0264587,,9.010899
-87.1997,3.5,81.6059341,,9.333319
11.3798065,3.5,-25.4171753,,9.232839
-78.57174,3.5,-54.0923233,,8.734276
46.8917351,3.5,-47.3761978,,9.534572
17.9085846,3.5,-76.9839859,,9.881615
33.2495728,3.5,53.2152061,,7.14152241
99.7328644,4.322879,10.4410667,,7.96229649
-74.50216,3.5,-93.94494,,7.34986925
64.66324,3.5,94.2310257,,8.534719
8.501144,3.5,95.5696,,8.891172
13.301239,3.5,-90.38535,,9.169862
31.5473328,3.5,85.54053,,7.82164
21.4107742,3.5,-11.9102707,,9.34304
-0.8267212,3.5,14.5174637,,9.383171
46.70775,3.5,-17.3461838,,8.812178
-99.78858,3.5,24.5503,,7.459129
33.27282,3.5,-70.35566,,7.69877148
-30.2570419,3.5,-30.386528,,9.713828
-38.4953232,3.5,68.94917,,9.180469
63.6256866,3.5,0.781547546,,7.308604
91.32073,3.5,-41.6204147,,8.580524
-11.8274994,3.5,-23.1197968,,7.639047
73.03104,3.5,76.82927,,7.546908
78.01201,3.5,41.7291527,,8.303202
-96.125206,3.5,44.13389,,8.204
-41.304863,3.5,-55.89248,,8.203427
-26.1536026,3.5,-88.10409,,9.432845
-98.19845,3.5,98.52728,,9.572077
96.2615662,3.5,-96.93067,,7.1742425
41.61467,3.5,40.40698,,7.93970966
-85.033226,3.5,30.5058212,,7.05961561
-46.96923,3.5,-27.7867966,,9.43115
-69.88744,3.5,-4.97195435,,9.210287
82.72688,3.5,56.1695976,,9.283871
0.21182251,3.5,52.92408,,9.927987
-5.04363251,3.5,68.85474,,8.32407951
-68.8749,3.5,8.243515,,9.240744
60.7542267,3.5,66.6693,,9.030868
65.45894,3.5,-52.03866,,9.155669
97.5901642,3.5,60.2039528,,8.249976
-49.91735,3.5,-89.62029,,8.309927
1.83595276,3.5,-75.63328,,9.083622
34.0376129,3.5,-47.9464951,,8.384444
93.57162,3.5,34.42279,,8.524183
98.56542,3.5,47.82714,,7.298785
2.883171,3.5,-52.3535843,,7.36055
19.64637,3.5,39.90971,,9.651815
-66.77233,3.5,-20.41539,,9.143184
-66.69782,3.5,21.5126877,,9.209212
-25.5155869,3.5,35.0496445,,7.00406361
-5.365097,3.5,-11.1367188,,9.531406
49.8270264,3.5,-58.1814651,,7.310295
-38.84774,3.5,-11.4956741,,8.503003
-17.2629471,3.5,-50.36422,,7.538077
-81.44013,3.5,-20.0847321,,8.633352
-71.8469,3.5,32.59651,,9.002538
-99.57267,3.5,-26.204483,,8.724932
-68.2444839,3.5,-49.9304733,,9.505848
-49.2043839,3.5,33.12616,,7.037774
44.4172134,3.5,81.63197,,8.373615
0.980934143,3.5,38.68241,,7.54874468
-46.1329575,3.5,53.0996,,9.404913
-84.44442,3.5,-67.27041,,8.76777649
39.8762741,3.5,10.0794907,,7.77949858
-34.2846,3.5,54.4443054,,9.173896
-67.82206,3.5,-35.6328659,,9.866295
60.6817245,3.5,-79.4747238,,9.268602
94.67447,3.5,-13.19854,,9.987872
-96.79653,3.5,-48.1264572,,9.018369
66.55321,3.5,33.198967,,7.83858442
-10.2960129,3.5,3.696518,,8.114892
29.6124268,3.5,26.9833984,,7.854927
52.71058,3.5,39.3774261,,8.223233
-39.21595,3.5,-42.7035,,8.595675
3.96742249,3.5,-38.9746628,,7.796011
48.69549,3.5,-80.35659,,9.99887848
86.62483,3.5,-89.3648,,9.762501
-8.579689,3.5,89.23807,,9.986408
82.71213,3.5,-59.6054153,,9.258039
92.40311,3.5,79.57179,,8.048522
-50.258873,3.5,67.7658844,,7.591917
62.5201721,3.5,-15.6036758,,7.606699
18.7208328,3.5,54.6286736,,8.153532
-91.65806,3.5,-3.00637817,,8.734687
-48.56431,3.5,16.0015411,,7.872075
-53.23185,3.5,-56.9882736,,9.68586
50.61371,3.5,57.8672638,,7.216561
-49.0080032,3.5,-69.72228,,7.478051
-75.42483,3.5,98.30374,,9.415457
36.03933,3.5,-98.3267441,,8.486256
82.17044,3.5,21.1208954,,8.629705
59.25016,3.5,-33.1583481,,7.868859
-94.9062,3.5,67.43062,,8.400112
38.62278,3.5,-84.9325,,7.176544
-17.85595,3.5,74.3042755,,7.246511
-28.8690872,3.5,11.1819077,,7.675921
-40.8865433,3.5,-78.74709,,8.291767
21.9043121,3.5,-59.178978,,7.65860558
56.37441,3.5,-90.50022,,9.171707
99.1278,3.5,-76.45365,,7.28846836
-69.98719,3.5,-82.27857,,8.035969
-92.33425,3.5,-76.72285,,7.46902132
-28.316246,3.5,-45.6027451,,9.681577
76.86896,3.5,-75.23496,,9.277775
1.29017639,3.5,-90.3828659,,9.788886
-54.2153854,3.5,1.713974,,8.838826
-71.8247757,3.5,-66.50179,,9.422306
-83.58451,3.5,40.7735252,,9.924091
-18.819664,3.5,59.13962,,9.554404
-9.10865,3.5,-85.6649551,,7.0319705
-10.1140137,3.5,99.45593,,8.324879
11.1294708,3.5,-10.5947876,,8.577826
-55.03945,3.5,-13.6567993,,8.796177
-90.76147,3.5,-99.9205856,,8.853971
-83.35232,3.5,59.61451,,7.65006161
-28.5053024,3.5,81.09567,,8.968589
30.15509,3.5,-24.2959213,,8.116121
