
X,Y,Z,,Scale
7.782852,3.5,-45.45542,,7.21622
-39.3784561,3.5,-76.5113,,9.607196
-17.6653061,3.5,-12.1171188,,7.89266634
-18.3031235,3.5,53.0212822,,8.195772
-19.1160355,3.5,-56.0382156,,8.778064
13.0752945,3.5,3.68335724,,7.41769
91.24676,3.5,13.6728363,,7.8606987
73.20172,3.5,5.604492,,9.387475
-74.5759354,3.5,86.18421,,7.28186131
-76.95806,3.5,-98.84298,,8.257652
-66.4990158,3.5,-32.7092667,,8.595347
13.6839981,3.5,41.2985077,,9.650216
-32.77134,3.5,-24.5945435,,8.836558
-34.6131821,3.5,87.64441,,9.5793
90.81337,3.5,-0.9864273,,8.457684
-6.51174927,3.5,33.6218262,,9.382814
73.62311,3.5,-62.3079147,,8.866794
5.800453,3.5,-68.5667,,8.890906
26.0361633,3.5,78.42001,,8.055563
71.24507,3.5,-73.16979,,8.377683
-40.19953,3.5,-62.8043747,,9.788496
-43.3320541,3.5,-21.57106,,7.23434353
-91.08918,3.5,-65.91781,,8.33629
-73.67332,3.5,-76.74723,,7.01064873
11.0391006,3.5,-90.99091,,9.238155
34.87072,3.5,86.70733,,9.520194
-98.59409,3.5,83.8617249,,7.0294857
-89.4432144,3.5,-9.295807,,7.823417
70.6779,3.5,32.9477234,,8.885311
65.74725,3.5,92.72074,,9.11841
-26.5580063,3.5,-85.17182,,9.38599
-4.53321075,3.5,-52.0610428,,8.672381
11.6383667,3.5,-21.0328445,,8.383082
60.25595,3.5,76.81825,,7.03947258
35.33094,3.5,6.48926544,,7.41677141
79.34613,3.5,-31.33445,,7.38702726
92.56473,3.5,75.96275,,7.05343866
47.7237244,3.5,23.8578644,,9.586536
61.1591568,3.5,1.61825562,,9.196021
-73.78469,3.5,-15.8538513,,8.561888
-26.1063614,3.5,38.75691,,8.031172
49.9008636,3.5,82.52234,,7.570426
23.1391754,3.5,17.9602051,,9.185187
80.44116,3.5,39.92626,,8.085579
-33.40969,3.5,-35.6845627,,9.255585
80.65326,3.5,-84.75016,,8.894237
45.81372,3.5,44.0274925,,7.96820259
-3.96274567,3.5,-35.7290421,,9.2483
-17.1551132,3.5,86.8563156,,8.120243
-33.35462,3.5,0.591194153,,7.91798639
31.60849,3.5,-5.273735,,8.292368
-35.8372726,3.5,69.78395,,8.737261
-3.2861557,3.5,-79.4343,,8.986489
-74.13442,3.5,14.2871628,,8.833454
-22.6577835,3.5,98.70393,,8.487598
60.27014,3.5,11.8489761,,8.893177
99.93109,3.5,90.85205,,7.047514
-52.0523453,3.5,-34.4600143,,8.033367
49.04227,3.5,-41.42475,,9.086136
39.05194,3.5,76.17245,,7.81669331
60.4456635,3.5,-90.88247,,7.056411
-31.3979111,3.5,-52.18641,,9.1088295
28.63417,3.5,-82.09521,,7.96738958
56.24089,3.5,-79.64788,,8.274406
-42.094368,3.5,9.412743,,7.02517366
-97.80477,3.5,43.4630356,,9.10714
-27.2018967,3.5,-68.49897,,8.485905
70.11813,3.5,-45.3624954,,9.248411
-79.47451,3.5,35.21525,,9.311083
-15.4253159,3.5,12.9897156,,8.388882
78.0456543,3.5,99.9166641,,8.076815
37.55638,3.5,97.54918,,7.37441349
-6.809456,3.5,-92.83427,,8.42884
96.5096054,3.5,-86.4774551,,7.372933
-90.3162155,3.5,56.72497,,8.820087
59.13028,3.5,-32.52207,,7.235316
92.84773,3.5,-45.2419662,,8.866976
-57.19555,3.5,4.00279236,,8.49205
73.53409,3.5,78.6919556,,7.4313364
-3.30127716,3.5,61.358902,,7.462557
-98.37257,3.5,67.13063,,7.205998
