
X,Y,Z,,Scale
59.56395,3.5,30.9377136,,9.885385
-5.383194,3.5,15.9354935,,9.838778
91.23233,3.5,6.452759,,7.75025654
-77.88349,3.5,35.3556747,,9.742868
99.29144,3.5,-59.4051437,,7.34331369
-93.90353,3.5,1.4471817,,9.373512
63.6533737,3.5,-71.57302,,7.59433651
-79.92098,3.5,-0.432266235,,7.43180752
47.4515648,3.5,-28.47947,,7.445382
-60.9790268,3.5,38.94967,,7.09712029
-29.2127914,3.5,13.1928329,,8.709803
5.702484,3.5,91.41998,,8.963972
-86.41631,3.5,-91.5187454,,9.997757
-85.94512,3.5,76.40851,,8.688639
6.86257935,3.5,-28.5997849,,9.319314
-12.216507,3.5,60.08038,,8.945566
-35.4091873,3.5,-71.01699,,7.533555
3.95993042,3.5,-57.94216,,7.34144974
15.4966507,3.5,-43.91488,,8.919858
6.945816,3.5,-0.94821167,,7.9038167
-83.73916,3.5,22.590889,,8.361071
75.64206,3.5,-38.78083,,9.673273
43.7737427,3.5,41.4551964,,9.039396
57.502533,3.5,-26.1947327,,8.713429
-38.8864975,3.5,83.56206,,7.38837528
38.45069,3.5,87.58998,,9.645568
79.98204,3.5,-72.5547562,,7.194967
-40.8066025,3.5,26.161377,,7.308188
91.55058,3.5,-92.28025,,9.077217
-19.3984451,3.5,-85.94709,,9.976385
34.3404541,3.5,18.841301,,9.447391
-93.85769,3.5,31.696434,,7.709488
60.70399,3.5,-81.87266,,7.77588272
-95.77215,3.5,-46.17559,,9.298941
99.56238,3.5,64.01872,,9.373644
-44.3785629,3.5,-34.38105,,7.788688
68.9972839,3.5,-94.14791,,8.84208
-68.72852,3.5,92.0710144,,9.634241
-75.16619,3.5,61.09666,,7.19572258
56.9283,3.5,80.4111938,,7.007919
-70.6227951,3.5,-57.3661575,,7.530589
-58.8078842,3.5,-27.23159,,8.048136
-79.65299,3.5,-28.1567459,,8.46793652
-90.93142,3.5,58.5877838,,8.535926
-65.33294,3.5,-5.37570953,,7.26903
-13.1026382,3.5,84.32745,,9.977069
62.1631126,3.5,43.843338,,9.696968
28.8327179,3.5,-16.2638321,,9.754071
83.52246,3.5,24.739151,,7.399589
95.22687,3.5,-45.7626572,,8.066696
48.5028038,3.5,-58.20051,,7.13509464
-37.1216049,3.5,-20.4601669,,8.63473
-83.89878,3.5,-71.2564,,9.143251
59.7483368,3.5,18.6099548,,7.77527428
-58.61518,3.5,80.85353,,9.952321
-50.3537369,3.5,65.75134,,9.510422
88.5003,3.5,67.9404,,7.034106
71.97032,3.5,-12.9057388,,9.309637
15.0750732,3.5,36.5182343,,9.16385651
58.7742767,3.5,-4.79394531,,8.029549
21.4084015,3.5,93.7182159,,8.156886
-14.54287,3.5,73.19758,,9.652113
22.18689,3.5,51.95624,,9.14641
38.546402,3.5,-2.15818787,,8.0413
-39.5754471,3.5,0.08483124,,7.551073
-80.31658,3.5,98.943924,,8.551145
-4.855255,3.5,-44.1948624,,9.02725
-70.42927,3.5,-19.47097,,9.5950985
-36.1662979,3.5,-96.5916061,,8.728146
93.40901,3.5,32.58226,,9.089192
11.6522446,3.5,48.56314,,9.455974
-60.5111,3.5,-62.6267776,,8.500547
-29.42144,3.5,99.30406,,7.40790367
-48.27436,3.5,-14.8999557,,8.220367
88.61029,3.5,-13.0530243,,8.390429
7.93477631,3.5,14.6281815,,9.774232
20.6096268,3.5,-6.115074,,8.970566
77.11716,3.5,-62.358284,,8.393469
-56.44921,3.5,10.5759277,,9.957687
-98.73594,3.5,43.3679276,,9.15507
-45.5096664,3.5,-76.22112,,9.439288
3.52457428,3.5,75.0202942,,9.078136
-92.93276,3.5,-57.757103,,8.737615
-80.78103,3.5,-43.87803,,8.742029
-59.4542923,3.5,49.5671463,,8.762012
-19.867836,3.5,-49.10511,,7.98182964
23.8765869,3.5,-67.77277,,9.554167
3.015747,3.5,-76.36321,,8.463901
8.689331,3.5,59.74984,,7.93549728
17.1971436,3.5,78.96225,,8.124237
-12.4460526,3.5,-9.009209,,8.68168
-9.691391,3.5,44.7374039,,8.448689
55.84731,3.5,-47.8964,,8.595673
-58.4429245,3.5,-84.06257,,8.137078
44.7777939,3.5,52.43816,,7.389361
-9.2388,3.5,-54.21572,,7.372029
-51.5194626,3.5,20.694191,,8.061441
-22.76072,3.5,2.70370483,,8.93401051
81.3056641,3.5,-27.4656754,,9.384228
29.2318344,3.5,-39.1530228,,8.085268
63.13953,3.5,-58.3857346,,7.51707268
-96.74241,3.5,-84.31715,,8.385743
-26.9973831,3.5,37.75805,,8.527991
-6.80769348,3.5,-92.99168,,8.540419
6.823883,3.5,-15.4785614,,9.791057
87.6424255,3.5,83.4074249,,7.47820234
33.5628738,3.5,54.97531,,9.812399
-37.95362,3.5,-45.7090073,,8.832668
-90.06605,3.5,87.26106,,8.515144
41.2383728,3.5,-12.74025,,9.034296
30.18811,3.5,7.98699951,,8.832071
-74.87235,3.5,-98.11584,,8.274052
-23.5300217,3.5,55.78546,,9.985923
27.8784943,3.5,65.7526245,,8.390371
49.5568733,3.5,-75.92193,,8.69469
59.3964844,3.5,5.360512,,9.661504
-62.5617752,3.5,-39.4698257,,7.94916153
-34.24636,3.5,-33.8541641,,7.94629574
-56.96134,3.5,-95.5546,,8.788562
-44.7836075,3.5,-86.4564,,7.73167562
39.9335327,3.5,69.7154,,9.010192
-76.7026138,3.5,11.2912064,,8.588947
52.27942,3.5,99.1361,,9.849417
-65.8525162,3.5,23.2295837,,9.00332
-57.1349869,3.5,95.11595,,9.863114
-96.07923,3.5,-22.0903625,,8.360012
73.5748749,3.5,99.24357,,7.914782
-38.6453934,3.5,40.60694,,7.10556555
98.37859,3.5,-24.9371719,,8.512493
-70.68545,3.5,72.55447,,9.787372
63.0609474,3.5,64.975,,9.158421
46.9616852,3.5,-99.52651,,9.444443
-82.19727,3.5,49.4848938,,9.122693
-50.23481,3.5,40.73876,,8.495184
-19.8259659,3.5,-65.73232,,8.176638
-12.16539,3.5,3.6071167,,7.226754
18.3272934,3.5,-29.1093674,,9.643868
-12.6987839,3.5,29.197998,,7.74698448
36.9169769,3.5,-29.8731461,,9.354461
92.46233,3.5,-71.23621,,8.415506
84.18974,3.5,94.98746,,9.27616
-16.8493118,3.5,-29.5382767,,9.906783
73.02733,3.5,39.171,,8.832179
15.5362244,3.5,-93.43905,,9.215964
85.13638,3.5,54.0079765,,7.646806
-51.875145,3.5,-50.3552,,8.228833
83.84909,3.5,39.6425934,,8.579892
-68.95632,3.5,-73.08515,,9.861403
95.46423,3.5,47.3391228,,9.273044
99.03251,3.5,95.7263641,,8.557502
-89.94222,3.5,-34.9077072,,8.208712
-26.88842,3.5,76.0088959,,8.7128
