
X,Y,Z,,Scale
-15.7769547,3.5,-77.84432,,7.987749
-26.3581772,3.5,-0.298828125,,7.8932066
-75.0369644,3.5,87.9801941,,9.922564
-63.10804,3.5,3.55770874,,9.922149
-50.0577927,3.5,-30.9639359,,9.841004
73.28913,3.5,-23.3573532,,8.388287
77.07074,3.5,83.45714,,7.034812
20.6310425,3.5,-3.1525116,,7.408922
79.48239,3.5,-35.19866,,7.88527
-21.9485245,3.5,55.58251,,7.744645
69.43982,3.5,71.1259155,,9.033451
41.3843079,3.5,96.592514,,7.503743
-2.74013519,3.5,-11.377739,,9.939163
-92.5971451,3.5,-28.7896652,,8.449145
-10.4653473,3.5,53.75988,,8.586839
7.865471,3.5,41.0021973,,9.340635
44.15123,3.5,85.47475,,8.086
54.38592,3.5,-59.0060959,,7.470298
-48.1174545,3.5,97.17641,,7.43935251
15.5932541,3.5,57.606472,,8.056181
-70.25231,3.5,49.67472,,8.323776
-43.5821152,3.5,-72.06245,,7.453286
11.45121,3.5,-15.75753,,8.781779
-36.3009567,3.5,56.19618,,9.183489
20.571106,3.5,90.46101,,9.993599
-12.2798767,3.5,64.79094,,9.866982
28.5918884,3.5,7.42942047,,9.647495
90.6054153,3.5,42.1106758,,8.644432
58.1804237,3.5,-92.48174,,7.61731768
-71.84165,3.5,-12.2428055,,8.478287
-74.23698,3.5,60.71474,,9.50906849
-62.3525162,3.5,-26.242485,,8.057032
44.462326,3.5,-28.5625076,,7.607826
87.75866,3.5,-17.1330338,,9.057941
-63.4926834,3.5,70.3490448,,9.707359
-47.5222855,3.5,55.3563347,,7.90581274
-15.41259,3.5,-59.1640244,,7.700122
-39.08364,3.5,-1.60301971,,8.004707
-15.075119,3.5,-18.6661,,7.607551
19.47889,3.5,-91.87272,,7.917005
-99.83257,3.5,-4.02137,,8.726427
-94.68702,3.5,99.08679,,8.280508
-21.3684921,3.5,17.9998169,,9.557792
-94.93917,3.5,-88.43812,,8.65422
72.57187,3.5,-63.9395828,,9.653335
41.0103531,3.5,61.7823067,,8.217691
-32.65986,3.5,-29.8279953,,8.497524
-76.3208542,3.5,-98.71955,,8.193369
27.8691559,3.5,78.0996552,,8.911192
27.3436279,3.5,62.56825,,7.721928
30.6238174,3.5,38.117115,,7.24008369
44.0998764,3.5,45.75395,,9.907438
65.75368,3.5,-52.21151,,7.192828
50.6084442,3.5,-45.9448624,,8.942411
18.417923,3.5,-49.0459976,,8.997452
73.50554,3.5,2.07514954,,8.75143051
3.33229828,3.5,13.8907089,,8.346672
64.18596,3.5,60.1707153,,9.768766
51.1636047,3.5,55.3901634,,7.989176
62.20677,3.5,96.70021,,8.71937752
-35.0456,3.5,8.516266,,7.811238
-96.86741,3.5,-15.8836823,,7.004435
-24.88816,3.5,71.64609,,7.30516148
57.08432,3.5,-7.69355,,9.426905
61.3262863,3.5,10.9470139,,9.974924
-43.46534,3.5,-92.61573,,7.782923
-55.68621,3.5,-48.0760269,,7.28446674
83.51521,3.5,-4.32940674,,9.32671
-25.09124,3.5,-49.9831619,,7.93444633
33.7423553,3.5,-79.9182053,,8.549062
88.1253052,3.5,21.24945,,8.920935
-38.73426,3.5,-49.8191147,,8.211819
-95.48727,3.5,-67.2755051,,8.658845
1.96868134,3.5,-38.9307022,,8.761274
-89.16923,3.5,21.1875534,,9.621062
-21.3812485,3.5,87.63551,,7.95134735
98.93515,3.5,-97.7165756,,7.422611
-12.9710083,3.5,-8.548042,,9.057587
-60.2402267,3.5,-89.08428,,9.509491
9.141632,3.5,29.8580322,,7.757857
40.39006,3.5,-45.59275,,9.665249
-82.6876755,3.5,97.54298,,9.683275
-15.0454178,3.5,-98.86402,,7.44841433
-4.96898651,3.5,33.76796,,7.73684645
