
X,Y,Z,,Scale
-14.8858337,3.5,16.68731,,7.51212931
-74.00642,3.5,-31.8068924,,7.15223932
9.027565,3.5,-51.23716,,8.817912
-12.2140961,3.5,-35.0280075,,7.27080727
-9.470497,3.5,54.22358,,9.01555252
8.14077,3.5,-67.3603439,,8.985295
65.3422546,3.5,-45.4297562,,9.651596
64.75406,3.5,41.25408,,8.782177
-18.6841049,3.5,-9.870239,,7.8729167
58.16276,3.5,69.36888,,7.53013468
94.48315,3.5,49.4661179,,9.273252
44.8021927,3.5,-36.5307846,,8.94026852
87.55022,3.5,-25.2334824,,7.372119
-57.9479446,3.5,-57.37066,,8.545312
8.769196,3.5,-16.0874786,,9.384653
21.27436,3.5,61.39533,,8.573513
30.684845,3.5,-33.0378036,,8.542091
-27.8046188,3.5,18.5980835,,7.72077036
-27.7578964,3.5,-24.8232269,,7.12759
40.9030151,3.5,98.63856,,9.53098
-87.70136,3.5,0.489242554,,9.851364
-42.9319534,3.5,9.318794,,7.03023529
-16.1942062,3.5,97.05005,,8.301879
78.1651,3.5,8.21563,,7.77903652
-49.707695,3.5,75.4946,,9.72608
52.42033,3.5,-67.50637,,7.694066
92.41177,3.5,72.67818,,8.675125
76.7175,3.5,70.18707,,7.8326335
-76.22613,3.5,47.0688057,,8.284882
8.845558,3.5,-96.12716,,8.280346
-94.7613,3.5,-66.16233,,8.841707
63.66482,3.5,88.7414856,,7.1053443
26.5321655,3.5,15.1186142,,8.720982
0.7492676,3.5,16.7823563,,9.837354
-77.8562241,3.5,20.0075684,,9.320858
-5.52465057,3.5,89.94115,,7.610325
30.7900925,3.5,-50.26734,,9.577041
49.372673,3.5,18.05375,,7.36490536
-68.60346,3.5,-65.34789,,7.5452795
-56.1031723,3.5,-33.4156265,,8.111402
95.0681458,3.5,-72.57584,,8.630927
77.80148,3.5,-80.1528549,,8.136171
32.3008728,3.5,75.92235,,9.993829
-5.898056,3.5,-8.596825,,7.01664257
61.3294334,3.5,20.24057,,8.475277
-13.2839584,3.5,1.495697,,7.13191175
-66.88546,3.5,-99.72788,,7.57759476
27.3103714,3.5,41.1141319,,9.206734
26.4742355,3.5,-15.820015,,7.02368069
-56.9076,3.5,-76.68832,,9.963671
73.10448,3.5,-97.99726,,7.02005959
6.400856,3.5,-28.6917343,,8.907529
76.0126648,3.5,-12.44091,,8.601994
-73.9753647,3.5,-14.7639465,,9.566243
-96.11764,3.5,-89.1098251,,9.912696
20.3513947,3.5,78.3461761,,7.31006861
92.78781,3.5,-1.24753571,,8.326187
-13.7866287,3.5,77.34825,,8.362941
-47.9077072,3.5,-23.9100876,,9.383512
-11.4071045,3.5,-76.95135,,8.323617
8.348404,3.5,97.46979,,8.630459
-65.5579,3.5,34.07509,,8.430391
89.64131,3.5,59.6135063,,9.198017
68.48485,3.5,-72.3955,,8.554981
-11.2674484,3.5,-58.6919174,,7.80186844
38.3994751,3.5,13.023201,,8.76575851
-59.7893448,3.5,53.6406937,,8.617666
77.63364,3.5,-61.50451,,7.926208
