
X,Y,Z,,Scale
95.9234,3.5,53.25729,,7.091293
33.56285,3.5,-37.11788,,7.81194973
-46.7094345,3.5,5.26359558,,9.528738
58.4522743,3.5,53.78596,,7.95425129
72.7834,3.5,-44.7144241,,7.361024
-90.94219,3.5,31.67514,,7.8430357
-25.1026535,3.5,-97.9592361,,7.49371147
59.114502,3.5,67.76399,,9.079648
-31.2100449,3.5,47.5428734,,9.118484
-42.7327042,3.5,-51.28196,,7.600636
-70.74113,3.5,-35.0853653,,9.945749
53.7314873,3.5,41.21811,,8.784792
22.6497345,3.5,-49.095665,,7.43404436
-35.3613663,3.5,-86.42011,,8.218704
-76.6882553,3.5,-93.20124,,7.933762
95.37052,3.5,-8.165634,,9.371377
64.09981,3.5,83.26752,,9.217379
-2.14292145,3.5,-36.63105,,9.028408
47.8235931,3.5,94.42974,,9.431273
35.60121,3.5,22.1571579,,9.871886
86.24434,3.5,95.46842,,9.28781
47.4256554,3.5,16.1453781,,7.974743
-51.3759232,3.5,-61.5792923,,7.974423
-59.1948166,3.5,72.9590454,,9.985412
42.7295227,3.5,50.358387,,8.211735
85.61075,3.5,-97.046,,9.216768
14.3448792,3.5,-63.98168,,9.295581
30.52533,3.5,-63.2309341,,8.836362
45.4729538,3.5,30.3280945,,9.484355
82.609726,3.5,15.7107162,,7.57087469
-90.09951,3.5,58.7103539,,7.08078957
73.4168243,3.5,6.20381927,,7.50073576
19.9690247,3.5,88.7181244,,8.922581
-31.61039,3.5,99.11363,,9.342479
-47.6722031,3.5,-41.1904678,,7.37183857
-21.0343857,3.5,-18.9180527,,9.716332
-94.32603,3.5,-22.246521,,9.480458
25.3507385,3.5,28.0859146,,9.554158
-23.9696732,3.5,33.4898376,,8.007774
-61.6639328,3.5,-55.7856674,,8.125039
-10.0726852,3.5,-20.6276627,,7.59834766
-2.35792542,3.5,67.93782,,7.060529
47.44024,3.5,82.58197,,9.690511
-16.4339142,3.5,-68.3749161,,7.362779
66.56918,3.5,-85.81197,,9.71301651
26.4659653,3.5,53.1969261,,7.914779
83.84129,3.5,-84.06336,,8.401694
81.78508,3.5,-64.71676,,7.4246397
-80.6740341,3.5,-75.5446243,,7.062043
33.5262527,3.5,89.6821747,,8.485126
-79.2574539,3.5,-6.02866364,,8.111635
6.77988434,3.5,-4.8765564,,8.61776
-88.68682,3.5,20.58519,,9.25943
-47.3718948,3.5,36.19561,,8.525373
2.86199951,3.5,56.1366272,,7.420722
15.6604,3.5,65.54256,,7.42001724
3.77403259,3.5,-48.7222672,,8.781601
-7.53372955,3.5,-0.178451538,,7.18737936
-12.8590927,3.5,-93.43479,,7.9496336
87.34122,3.5,64.2810059,,9.117317
86.9380951,3.5,2.31855774,,8.752999
-27.2945175,3.5,9.648308,,8.296858
71.478775,3.5,68.8338,,9.22681
-44.1120834,3.5,-97.3379745,,8.351257
-75.67118,3.5,-64.25234,,9.3758
34.0710068,3.5,-22.6127472,,8.0854435
-92.4493942,3.5,5.2441864,,9.977604
16.5878067,3.5,10.6424637,,7.14315
40.5572662,3.5,-8.816406,,7.417404
-55.5508957,3.5,-31.812645,,7.398139
15.0736237,3.5,-18.983429,,8.67834949
69.12845,3.5,-98.20042,,8.960764
32.0847,3.5,-82.6003647,,9.976454
33.32901,3.5,2.00937653,,9.406631
59.4209137,3.5,30.2466354,,8.43974
58.96158,3.5,-59.2852859,,9.669915
1.339325,3.5,-95.9160843,,8.138248
45.0678558,3.5,-93.80163,,7.16779041
-41.43415,3.5,-26.9451828,,9.70592
-15.8806,3.5,19.0883255,,8.300543
94.34238,3.5,19.1699524,,8.009872
25.3357849,3.5,-96.5564346,,7.543154
-68.20966,3.5,95.9498138,,9.941915
51.93822,3.5,-2.24656677,,9.7483
-21.8537064,3.5,78.39148,,7.58793354
-6.34044647,3.5,96.12135,,7.96552944
-57.17074,3.5,45.0123,,8.271653
85.3269043,3.5,28.521431,,8.717914
82.86548,3.5,47.0333023,,7.981955
74.84047,3.5,-10.788147,,9.756081
-84.2419052,3.5,-19.0617218,,8.021314
