
X,Y,Z,,Scale
67.72981,3.5,46.82001,,9.95074749
-2.01036072,3.5,85.6991,,7.586129
-44.97274,3.5,59.0858879,,7.45241356
99.60374,3.5,17.9396667,,8.652464
84.03235,3.5,-72.06135,,8.31568
-5.535637,3.5,-78.25352,,9.765485
-15.1432571,3.5,75.13533,,8.478783
98.7307358,3.5,-80.0071,,7.26677036
-12.1086044,3.5,56.3393822,,9.461361
-17.89666,3.5,35.6181564,,9.939566
-50.8870621,3.5,-57.75921,,8.216165
-20.8816147,3.5,-47.56597,,7.97565651
82.19383,3.5,51.78465,,8.939616
-33.3146439,3.5,-45.5604935,,9.344084
-25.7422256,3.5,-11.413208,,9.91218948
-80.45336,3.5,65.11702,,8.62198448
-73.72581,3.5,11.7195892,,9.149132
24.8584366,3.5,36.3219681,,9.733092
-41.91445,3.5,-79.9072342,,8.187172
66.5621948,3.5,87.50682,,8.430751
-36.5136642,3.5,32.8657532,,7.98438168
-39.027,3.5,-95.80413,,9.543853
48.2718239,3.5,14.7972641,,7.921748
48.1677742,3.5,62.0604248,,7.500847
20.5780869,3.5,-66.42451,,8.713873
-66.73255,3.5,-56.9601822,,9.997202
21.1730652,3.5,-49.26748,,8.693287
4.76383972,3.5,28.6080551,,7.48547554
96.7763443,3.5,69.16489,,9.659435
25.0364532,3.5,25.8505783,,7.83790159
-69.65589,3.5,-88.5212,,7.81295538
-80.2887344,3.5,-89.14265,,9.565823
38.90841,3.5,47.8171768,,9.744943
16.4620514,3.5,85.74786,,8.644694
-95.14744,3.5,27.8318787,,7.71814728
89.40397,3.5,-87.42979,,9.728277
55.0642471,3.5,-86.90891,,7.538682
-46.6439133,3.5,97.67998,,8.032114
61.1744652,3.5,-7.985565,,9.105653
-17.0393753,3.5,-96.2144547,,9.403942
97.00136,3.5,-59.8966141,,7.338725
-77.38056,3.5,-67.70635,,9.753242
-19.4581223,3.5,94.13576,,7.98274231
-19.5185318,3.5,-64.32365,,7.298513
-81.83704,3.5,95.62375,,8.614981
82.10872,3.5,-99.96131,,9.397963
-1.700058,3.5,-4.94786835,,7.005801
-55.1453476,3.5,-89.42672,,9.84742451
12.285408,3.5,67.4254,,7.4090476
-30.57853,3.5,-74.74554,,7.77400351
79.62897,3.5,31.3230667,,8.501554
34.3444138,3.5,7.663231,,9.638344
-68.77036,3.5,85.05618,,8.932402
-4.840294,3.5,-92.69419,,7.677242
-32.8228378,3.5,90.5188141,,7.45407152
92.78447,3.5,99.43927,,8.475501
83.60195,3.5,-54.48066,,7.978648
-86.237236,3.5,-9.653366,,9.92085
-48.9691849,3.5,-15.7227936,,9.715179
41.52777,3.5,-15.763298,,7.59698057
-97.5158,3.5,-60.4131546,,8.50189
34.2852631,3.5,-69.24099,,7.343658
90.6635056,3.5,-30.9568558,,8.794776
-76.9943,3.5,36.46347,,7.22470951
52.7674637,3.5,97.63949,,8.480848
38.62142,3.5,26.4339142,,9.651098
-95.2766953,3.5,-88.6284256,,9.214411
-54.8631363,3.5,-45.07717,,9.613204
68.38289,3.5,24.5797958,,7.669106
-84.6165848,3.5,-32.5400467,,8.664302
-32.0229263,3.5,-59.48687,,7.127809
31.3541412,3.5,-33.6306839,,9.485597
50.0389328,3.5,31.43023,,8.048283
-33.693,3.5,48.1482468,,8.131519
5.502762,3.5,-42.5158768,,7.702932
-43.66561,3.5,-33.83329,,8.37558
-99.99729,3.5,-33.3464737,,8.975767
91.30444,3.5,5.88941956,,7.299752
46.72911,3.5,-5.613373,,8.59765
83.24375,3.5,64.97603,,8.717756
74.06293,3.5,5.67298126,,9.59301
-37.97608,3.5,-5.77416229,,7.012204
29.3297729,3.5,63.5980835,,9.846262
72.7927856,3.5,-14.2611008,,9.832603
43.80548,3.5,72.0710449,,8.549439
58.07829,3.5,-29.2983017,,9.656136
-42.6492081,3.5,71.29013,,8.141374
36.24289,3.5,-3.44278717,,7.68257856
-2.4417038,3.5,-65.40803,,9.622868
-54.06524,3.5,69.55275,,9.717032
51.1309166,3.5,-74.81028,,7.32371855
-79.44308,3.5,-54.4083176,,8.80816
29.4370651,3.5,85.92682,,9.598017
14.9432068,3.5,46.9877472,,9.482424
-24.80146,3.5,21.00711,,8.16138649
32.89943,3.5,75.1176147,,8.248049
-32.39759,3.5,-27.58178,,8.898324
9.971199,3.5,9.406509,,8.19718552
-9.884628,3.5,-17.69999,,9.180158
34.5138,3.5,-57.02186,,8.234283
2.084053,3.5,-53.56539,,7.05590153
93.8066254,3.5,44.83306,,8.503037
9.280609,3.5,-90.1875839,,9.276447
-52.8866043,3.5,-0.23752594,,9.130066
71.51001,3.5,-51.63958,,7.097973
-48.9510422,3.5,41.5764,,8.725309
51.7568359,3.5,-47.11358,,9.502874
-82.32102,3.5,83.04281,,9.084011
-69.75301,3.5,-15.43821,,7.985374
65.1034851,3.5,61.6137428,,7.55154276
49.93832,3.5,49.6361923,,7.65654039
-97.88657,3.5,14.064682,,7.86800575
-83.11475,3.5,-99.48498,,7.546925
-65.2952652,3.5,20.809494,,7.82167
74.41559,3.5,-34.29409,,7.37110662
-7.953705,3.5,-33.75454,,8.076373
64.2094,3.5,-99.90786,,8.991119
3.67688,3.5,49.232235,,7.089193
-93.01417,3.5,-45.34861,,8.676002
-63.3861923,3.5,-3.66818237,,8.439311
-45.17997,3.5,16.5973434,,8.881586
83.91762,3.5,-8.534592,,8.83739948
-85.1103,3.5,-21.9484558,,8.493587
-8.999336,3.5,97.96367,,8.979227
-87.47352,3.5,14.9282837,,9.019453
77.79004,3.5,-89.85911,,7.342367
-71.80599,3.5,-28.6523056,,9.940783
93.06388,3.5,31.13462,,9.532615
-66.3010941,3.5,37.45231,,7.7540617
-59.4396744,3.5,-20.20668,,7.563744
-97.50155,3.5,-14.5645981,,8.059059
-97.2604752,3.5,95.89839,,7.293921
99.8932648,3.5,56.020565,,7.18347645
-53.5532,3.5,29.6267166,,7.48305
39.1486359,3.5,-44.36306,,9.067541
79.83887,3.5,84.45096,,9.088121
-96.8886,3.5,45.2106667,,9.749446
-25.62574,3.5,1.182869,,9.339294
-23.8737259,3.5,58.7274437,,9.869383
95.10706,3.5,84.5763245,,9.913084
-8.12886,3.5,13.5584717,,7.211191
24.507225,3.5,-10.2634659,,9.758662
60.7868423,3.5,-62.4831772,,8.046837
38.95276,3.5,96.9410858,,8.570123
-13.43203,3.5,-0.907959,,7.50989151
-96.861,3.5,75.93476,,9.760718
13.56443,3.5,-19.3522644,,7.245811
-84.78016,3.5,3.25346375,,8.354867
19.9457321,3.5,-38.1052,,7.30985069
44.20681,3.5,-89.08204,,9.861069
-98.59011,3.5,-1.1594696,,8.972342
-20.9375229,3.5,-32.5448532,,9.345526
98.12016,3.5,-40.7246,,8.65117
-70.4594955,3.5,-43.81254,,9.910949
8.240265,3.5,-78.43374,,9.339488
24.6313934,3.5,-99.932045,,7.53624249
71.79544,3.5,-79.28416,,8.077806
-63.4457474,3.5,99.80831,,8.567036
54.56529,3.5,73.4895554,,9.366796
63.37857,3.5,36.4020538,,9.413098
38.8268738,3.5,-99.02726,,7.167161
