
-18.4904251,36.3,165.729263,,7.84806633
11.564888,36.3,62.2313538,,9.344841
-15.5806885,36.3,72.32938,,7.11792469
-68.02235,36.3,80.2264252,,7.23938847
-75.99488,36.3,98.8531342,,6.123967
-90.32978,36.3,105.830116,,6.35427666
25.5554581,36.3,158.615265,,7.516182
36.1662369,36.3,110.017914,,8.838165
80.23364,36.3,135.461746,,8.091979
-80.58781,36.3,166.199814,,6.5214386
97.72266,36.3,206.0752,,9.433214
-48.632515,36.3,91.25473,,9.639235
-71.29371,36.3,124.375076,,7.318425
87.35428,36.3,94.62106,,7.52244949
-80.55982,36.3,198.993713,,6.23307228
-33.3455429,36.3,187.509521,,6.22007942
-37.6815567,36.3,47.80789,,6.031887
-36.7717056,36.3,129.304565,,8.472068
-26.6543655,36.3,32.0361481,,9.617346
-34.9275742,36.3,59.0870972,,7.8508997
-85.8783951,36.3,179.84729,,7.394514
99.9064,36.3,161.584717,,9.379904
-51.7310257,36.3,51.972702,,9.794877
41.6230164,36.3,152.313339,,7.09831333
85.60092,36.3,163.263992,,6.5275
-53.6661148,36.3,120.080734,,7.82399273
-32.52851,36.3,103.316093,,6.65786
-60.56376,36.3,62.81755,,6.8055954
59.1603241,36.3,184.9243,,6.654785
10.0112762,36.3,209.135727,,8.923891
58.9650841,36.3,53.48581,,7.09582138
-4.783333,36.3,65.82243,,6.125762
-66.41172,36.3,25.5299225,,6.28262234
-59.8048935,36.3,150.291565,,8.925037
95.40889,36.3,26.64293,,8.629572
81.95059,36.3,64.03265,,8.267104
62.8341675,36.3,90.6117859,,8.218905
59.64088,36.3,154.842484,,9.795991
-5.76326,36.3,90.85152,,8.690376
-34.14039,36.3,118.28804,,7.9704237
-39.43409,36.3,208.4876,,6.89143562
7.175003,36.3,111.898659,,8.584625
-75.49363,36.3,54.3793335,,9.748005
-94.65464,36.3,79.2027,,9.412739
-26.1075211,36.3,199.336685,,9.4579525
-19.0759048,36.3,151.2206,,6.854578
-89.00245,36.3,14.6089478,,8.813152
28.0606232,36.3,73.7857361,,7.33519173
69.74678,36.3,122.698044,,9.680502
92.1638947,36.3,82.71254,,7.908889
-4.734215,36.3,153.810867,,8.883453
41.00203,36.3,180.066376,,6.327385
-79.54084,36.3,155.956268,,9.190594
-89.81901,36.3,140.116409,,7.05839062
-15.760788,36.3,58.59369,,6.732258
60.19156,36.3,203.190674,,9.659016
26.0869217,36.3,110.215591,,7.55375957
-58.6549759,36.3,160.7961,,8.218775
-54.10929,36.3,36.6892242,,6.7247963
20.9676361,36.3,178.067352,,6.276865
77.9582062,36.3,202.312668,,8.541239
-5.50605,36.3,15.46283,,7.04194069
5.0030365,36.3,95.675415,,8.94036
99.24884,36.3,185.590942,,8.245013
-49.1226273,36.3,199.91571,,8.894304
-7.66390228,36.3,113.090988,,6.7707243
7.69850159,36.3,179.163589,,8.211977
-95.36442,36.3,193.587479,,8.38545
17.5695572,36.3,87.98339,,6.63826561
47.72427,36.3,52.3015137,,8.214018
72.36025,36.3,43.60074,,9.911774
31.3372574,36.3,35.16162,,8.450129
18.096077,36.3,32.537262,,6.5427494
-9.406319,36.3,101.288269,,6.8985405
87.05139,36.3,10.9925537,,8.235588
93.3635254,36.3,124.722214,,9.572195
-80.732,36.3,73.5955658,,9.663328
67.78147,36.3,73.20561,,6.75704
-74.0623856,36.3,144.793945,,9.963892
62.3181076,36.3,35.9060364,,8.191823
70.77408,36.3,22.7056122,,6.78873253
-1.49992371,36.3,79.76961,,7.875743
51.89621,36.3,74.35147,,8.707354
73.8670044,36.3,161.37326,,6.31888771
9.338341,36.3,148.118073,,6.883333
69.50345,36.3,188.098114,,7.983756
-58.9102859,36.3,12.7556,,8.47605
