
-20.2049637,36.3,77.36604,,8.731456
88.26248,36.3,41.5362854,,6.101878
-52.3601456,36.3,150.995483,,8.449426
-38.69761,36.3,15.416275,,6.463192
77.3991852,36.3,46.42302,,6.505419
-94.0216751,36.3,137.894638,,6.0521
-2.99035645,36.3,127.063843,,6.935793
1.12306213,36.3,35.627182,,8.929513
-97.83875,36.3,209.2939,,7.709361
-59.6720963,36.3,91.31922,,6.431612
-86.03904,36.3,160.306061,,9.426489
-94.62446,36.3,24.2144012,,8.321968
3.90518951,36.3,71.89252,,8.892637
1.96401215,36.3,191.765564,,8.803305
34.79373,36.3,78.36516,,6.05719948
38.9838181,36.3,209.136017,,6.72934341
-77.27674,36.3,78.8230438,,6.827058
40.6760864,36.3,97.89478,,7.366214
4.06786346,36.3,206.5118,,8.878813
-65.17118,36.3,30.4823,,7.263562
51.5618744,36.3,62.398056,,8.822784
65.3923,36.3,187.027527,,9.753144
-74.15742,36.3,148.052216,,6.20755863
-98.39951,36.3,156.25618,,9.292947
26.6127548,36.3,33.6840973,,8.54778
76.22394,36.3,131.785553,,7.43909359
-48.8978958,36.3,195.943176,,6.367855
28.7867966,36.3,128.382782,,9.022585
-62.67771,36.3,136.808228,,9.89802551
-93.90174,36.3,95.593544,,9.436232
-21.5631638,36.3,182.855545,,7.34512234
-5.06106567,36.3,146.368866,,8.89711
74.44238,36.3,101.27153,,7.955288
-14.8002243,36.3,38.19658,,8.5519
15.156662,36.3,95.06476,,8.599943
-55.5583572,36.3,74.34235,,9.169563
8.429924,36.3,107.307335,,9.420393
19.3949127,36.3,20.5556946,,8.383962
34.67862,36.3,170.99913,,6.99615669
-31.5299759,36.3,79.15646,,9.638463
4.98868561,36.3,19.6165466,,7.11173534
53.01451,36.3,107.427284,,8.23367
-26.4943924,36.3,38.4499359,,7.23236
-31.974617,36.3,131.376129,,6.256461
99.95982,36.3,203.221786,,9.648987
-85.90501,36.3,10.6771545,,7.255268
55.9854736,36.3,162.165558,,6.346818
23.26957,36.3,110.940308,,8.188391
55.1058273,36.3,193.5211,,8.264355
26.03164,36.3,49.91504,,9.389181
23.8914871,36.3,202.39946,,7.70569038
-76.22199,36.3,127.8182,,6.34372139
89.69383,36.3,118.4009,,6.20475769
-78.47715,36.3,91.18087,,9.031636
-31.16726,36.3,205.964233,,6.07312775
-50.63697,36.3,133.63974,,9.411926
-63.0727921,36.3,105.876465,,9.22957
-87.95078,36.3,175.885788,,7.490158
81.25635,36.3,18.6995544,,6.942663
-60.56504,36.3,166.418427,,9.90807152
25.9878311,36.3,147.050262,,9.261654
36.7927246,36.3,54.75267,,9.296915
44.2404022,36.3,36.2336731,,7.864418
45.6583252,36.3,156.268311,,6.76748753
-32.7621536,36.3,153.729492,,7.034482
-18.62101,36.3,197.586182,,7.94626236
-51.94944,36.3,118.7624,,9.616709
7.94889069,36.3,171.722351,,8.713366
86.73744,36.3,104.728912,,9.89623451
-47.7042923,36.3,206.977829,,8.0039835
74.29967,36.3,67.02194,,7.754568
-40.84086,36.3,32.3855438,,8.73252
61.3447647,36.3,80.26039,,8.190483
23.6371613,36.3,157.941833,,9.655134
-38.0608444,36.3,112.767357,,9.348375
7.56098175,36.3,125.283813,,6.72795773
-85.36906,36.3,202.194992,,7.1483326
12.1577835,36.3,60.8856964,,9.08392
-14.5702515,36.3,171.415161,,9.680538
-53.90296,36.3,15.7020874,,8.564848
14.0111084,36.3,75.53563,,8.063937
48.39375,36.3,143.412125,,6.501522
-2.46003723,36.3,57.3179626,,7.21672535
-68.64854,36.3,116.029549,,8.540447
-61.16848,36.3,42.3701324,,7.110488
94.04225,36.3,150.846512,,7.12953663
53.2838745,36.3,127.572655,,9.961485
52.20868,36.3,47.7133636,,7.781616
98.25165,36.3,107.905006,,6.647171
-75.55241,36.3,23.437439,,9.617884
14.3726959,36.3,46.1855469,,8.817244
87.67827,36.3,78.65825,,9.952044
-84.02308,36.3,107.524986,,9.238932
35.3821945,36.3,117.489571,,6.50247765
64.60004,36.3,21.0665741,,9.956459
-32.2557755,36.3,62.3377075,,9.181501
17.6810379,36.3,124.904633,,9.008149
-12.1048126,36.3,26.4594879,,8.92589
-72.98408,36.3,56.55063,,7.32646847
72.28754,36.3,117.685867,,9.67075348
72.47834,36.3,90.9341049,,6.2796
75.97987,36.3,157.471191,,8.692182
-85.8429947,36.3,149.669968,,8.484966
-16.84517,36.3,209.68779,,6.71130943
-93.83332,36.3,118.710518,,7.41865253
-5.278145,36.3,181.200562,,8.19372
-26.0347977,36.3,97.83482,,8.536486
5.12746429,36.3,151.037125,,6.36721039
-64.62995,36.3,190.663483,,7.9556284
50.9041519,36.3,92.91401,,8.537621
21.1347961,36.3,178.982651,,9.636305
65.62352,36.3,50.4925537,,7.19549656
44.4966965,36.3,18.6268158,,9.577276
63.7845268,36.3,32.20523,,9.318638
-69.81846,36.3,178.136887,,8.45910549
87.39081,36.3,185.176971,,7.93851948
96.35867,36.3,60.5004272,,6.47746658
-36.86225,36.3,49.5111847,,6.51115227
-36.7974319,36.3,178.450928,,8.026409
-8.199921,36.3,76.9247742,,7.69031143
88.8207245,36.3,139.746384,,9.600956
-48.248848,36.3,42.15837,,6.93952942
36.7502136,36.3,195.33873,,9.929607
-6.088272,36.3,103.855347,,9.659138
-51.46546,36.3,185.804443,,8.76339149
-96.66065,36.3,189.48494,,8.557786
