
X,Y,Z,,Scale
96.2759552,3.5,-48.09887,,8.143177
-48.36207,3.5,-73.64091,,8.720663
-91.15191,3.5,-89.25448,,7.690181
-23.0636368,3.5,-3.728218,,8.74913
-2.29817963,3.5,-29.30906,,8.069883
-63.0383377,3.5,-75.1390152,,8.344372
-9.349785,3.5,37.2472,,9.780353
49.60256,3.5,6.401764,,8.747699
-45.9308548,3.5,-41.2308578,,8.47843
-74.95634,3.5,-41.4886246,,9.884383
4.71447754,3.5,-53.9171677,,8.736764
8.978508,3.5,55.04801,,7.63731241
78.15523,3.5,-15.89286,,9.880182
-1.11829376,3.5,-2.94641113,,8.79347
-40.260994,3.5,68.77875,,9.629786
85.6193848,3.5,-3.39440918,,7.54663849
57.26065,3.5,74.95593,,9.502793
88.86994,3.5,8.032349,,8.19554
-72.24587,3.5,-9.40229,,7.27681446
-46.8024979,3.5,44.5289536,,7.13159847
67.1875458,3.5,-5.101364,,7.95060253
-94.3422,3.5,15.9147339,,7.1660533
-55.74372,3.5,-92.03542,,7.23452759
37.5699,3.5,-34.4864578,,9.1806345
-73.20869,3.5,30.2270126,,7.700019
47.8241463,3.5,39.0927048,,8.88396549
-97.73745,3.5,47.8824539,,9.996043
41.96219,3.5,-96.65333,,7.244068
53.1511269,3.5,-21.689621,,7.445337
-53.7573,3.5,-13.1527405,,7.86126566
-23.11959,3.5,12.6431274,,9.843343
-64.98095,3.5,47.3328323,,9.039
83.83014,3.5,45.3280144,,8.046004
36.9927673,3.5,67.765564,,9.873786
-41.16909,3.5,-23.02388,,8.306423
68.38997,3.5,-34.8625565,,7.15677547
57.7853432,3.5,57.3024,,8.5218
-11.78392,3.5,63.3627129,,7.68830061
79.55339,3.5,-39.2308121,,9.89767
-58.2046127,3.5,-57.988884,,7.17622757
-85.43377,3.5,-53.36062,,8.257463
15.2187958,3.5,-37.1547,,7.33585072
-83.72843,3.5,84.650116,,7.050532
-22.4140854,3.5,-82.2734451,,9.680592
2.04450226,3.5,-68.2118454,,9.796833
-88.65502,3.5,-78.52874,,8.329193
52.3777275,3.5,-53.7807236,,7.83765364
57.06027,3.5,-65.9228439,,7.077324
-61.1314774,3.5,63.52646,,8.574791
70.51816,3.5,40.89381,,9.412294
23.8881,3.5,63.55705,,9.79372
15.896553,3.5,-24.4001083,,8.065199
-9.650429,3.5,-49.93569,,8.292557
-44.5962448,3.5,83.0159149,,7.175844
-4.25997925,3.5,17.8429413,,9.779357
-42.7232742,3.5,27.6785049,,9.236175
-87.35609,3.5,28.8754272,,9.839763
41.14303,3.5,-78.9037247,,7.225699
69.34688,3.5,82.27959,,8.706722
-68.8512039,3.5,-58.96186,,9.31548
65.95943,3.5,96.4993,,9.396098
23.7265472,3.5,-7.099884,,9.756564
-29.6752853,3.5,69.39465,,8.94425
4.36920166,3.5,90.87456,,7.749739
-38.0366135,3.5,-64.03567,,9.614165
88.23665,3.5,23.98732,,7.56479836
-22.0137863,3.5,31.5066528,,7.75280142
99.50782,3.5,76.75717,,8.78183
-83.99714,3.5,45.4541435,,8.794835
-76.67599,3.5,11.1384964,,8.545493
85.36882,3.5,81.34465,,9.786287
47.57461,3.5,-4.86566925,,9.289911
-32.47071,3.5,96.96178,,8.682014
91.1372,3.5,-95.24816,,7.07519341
73.18132,3.5,-57.8282852,,7.28043747
-7.955757,3.5,-61.4969559,,9.332886
99.06362,3.5,21.03656,,8.290724
10.1250076,3.5,21.026329,,7.14478064
94.7429657,3.5,58.38887,,8.26596451
3.07678223,3.5,39.570797,,7.377039
-38.06655,3.5,-50.5402,,9.97657
-23.3134232,3.5,83.38823,,8.902124
90.4881744,3.5,-17.2735062,,7.135167
39.61064,3.5,53.608078,,8.447258
-55.089592,3.5,28.5565262,,7.479067
25.3325729,3.5,95.63907,,9.943036
-30.4514542,3.5,54.48455,,7.610607
3.401863,3.5,71.8693,,8.221345
39.4808044,3.5,80.75104,,7.56886
92.4646149,3.5,97.38321,,8.976558
20.38993,3.5,-92.45182,,9.3288765
92.07468,3.5,-29.7067184,,9.872238
-92.132515,3.5,-68.27674,,8.013779
-42.59478,3.5,13.6099472,,7.44696045
-65.7183762,3.5,20.2772446,,7.27578545
26.9050369,3.5,-59.1915665,,8.248564
95.73459,3.5,-74.64451,,8.165863
33.3743134,3.5,-20.1070175,,8.440079
-79.00097,3.5,-66.45367,,7.6164217
-75.45426,3.5,-87.5803,,9.410703
-15.4189987,3.5,-94.17936,,9.279234
3.47702026,3.5,-41.430397,,8.344828
-7.1278,3.5,83.90062,,9.187411
63.1929932,3.5,-17.3403854,,9.234341
73.0504,3.5,71.35365,,7.783205
-37.91799,3.5,-12.49971,,9.607674
-53.9507523,3.5,93.38387,,9.439649
53.3652039,3.5,-84.89648,,8.113859
66.0648346,3.5,19.87146,,8.592955
65.39026,3.5,-94.52558,,7.68612766
94.83626,3.5,37.469,,7.31882668
74.34189,3.5,29.3292618,,9.016154
-45.3433151,3.5,1.89160156,,8.610781
3.85808563,3.5,-13.9886551,,7.84774637
-72.3433762,3.5,74.3,,9.2486
8.205589,3.5,-98.13021,,8.647403
-43.4656448,3.5,94.33224,,8.41444
30.3055573,3.5,-77.8055038,,8.462011
-92.34048,3.5,-4.756157,,9.807382
21.6898651,3.5,48.2659721,,9.072469
-59.9476242,3.5,-39.66967,,8.584672
72.8758545,3.5,-71.13186,,8.839353
-28.3641739,3.5,-20.7577133,,8.610326
-23.7807388,3.5,-52.700386,,7.91798353
48.26355,3.5,66.15782,,7.598713
41.49215,3.5,-55.6222458,,9.843728
-20.7275,3.5,97.96129,,7.46277142
-15.8544159,3.5,-36.1678543,,7.431947
-99.10348,3.5,64.26422,,8.284174
-7.791939,3.5,-75.54449,,7.894316
38.0386276,3.5,10.480011,,8.380861
-66.98426,3.5,88.91598,,9.841845
-31.1801682,3.5,-32.139,,9.137959
74.20091,3.5,57.77289,,9.2213
17.5384369,3.5,9.897766,,7.355073
-4.204132,3.5,51.5433922,,7.95639563
-59.2673874,3.5,4.726486,,7.64775
-43.1242,3.5,-96.4754257,,9.909386
33.3737335,3.5,23.6492767,,8.008411
-78.00182,3.5,-99.35346,,7.592374
98.5621,3.5,-5.620453,,9.056568
-55.8894577,3.5,-27.4086533,,8.914504
47.1929321,3.5,28.7938,,9.235615
-91.69196,3.5,-32.27746,,7.011942
-28.3063736,3.5,-98.19532,,9.598372
-95.72402,3.5,92.85504,,7.116334
26.8843155,3.5,-48.93534,,9.39329052
-89.2834854,3.5,-14.9090958,,8.838655
52.4635,3.5,-98.2839,,8.821492
