
X,Y,Z,,Scale
-19.0207138,3.5,-20.7970047,,7.130956
-67.26598,3.5,41.47546,,7.349425
-86.90749,3.5,-24.9374619,,7.367921
1.0437851,3.5,-61.33529,,8.815311
68.21399,3.5,46.1814346,,9.766221
-50.031395,3.5,-62.4287643,,7.93227673
-10.5437393,3.5,-34.85894,,9.593632
93.87865,3.5,-20.2266846,,9.91051
15.1674423,3.5,47.6576042,,8.681563
87.81314,3.5,83.42081,,8.537127
-27.4118271,3.5,-97.2828751,,8.002405
-46.09722,3.5,-91.5476456,,9.538736
-96.23579,3.5,34.6475754,,9.442878
87.0760956,3.5,-42.67594,,8.673419
-75.06031,3.5,50.6759834,,8.528669
73.85611,3.5,7.209091,,9.971914
-37.58349,3.5,99.7053146,,7.916363
-90.46444,3.5,16.5979919,,7.120094
-67.04267,3.5,97.44365,,9.499962
39.51803,3.5,-35.0262375,,7.840013
-27.4895554,3.5,-56.85354,,9.369601
-4.35415649,3.5,48.6498032,,9.476527
-99.44399,3.5,-7.23526,,7.070339
13.1288986,3.5,-85.3822556,,9.568775
21.6109,3.5,26.311554,,7.237479
-6.10112,3.5,0.00065612793,,7.97381067
-8.541016,3.5,-12.9687958,,8.607841
-85.67802,3.5,-91.5299149,,9.766535
-45.319725,3.5,85.99303,,9.719623
-12.6385956,3.5,65.02695,,7.44097853
-25.5602188,3.5,10.9090958,,8.626689
98.7642059,3.5,76.98977,,8.137899
-81.00953,3.5,65.692,,8.167995
-81.17779,3.5,81.02486,,9.45325
70.69127,3.5,-30.41079,,7.990761
-87.35136,3.5,-74.98127,,9.303057
42.21866,3.5,65.11972,,7.30786037
-48.10737,3.5,-6.72018433,,9.930417
79.89838,3.5,-83.53774,,8.655895
27.60102,3.5,-14.4697418,,8.330346
22.754158,3.5,-2.64364624,,9.306347
67.3625946,3.5,26.6058044,,7.516764
-8.814133,3.5,80.84204,,7.76779652
98.54521,3.5,-50.70379,,8.006725
